UF,Municipio,Regiao,2013,2014,2015,2016,2017,2018,2019,2020
SP,Pinhalzinho,Sudeste,202.645,221.678,225.992,240.610,251.348,262.235,277.059,283.315
SP,Praia Grande,Sudeste,4.966.418,5.511.835,6.343.860,6.197.207,6.693.375,7.042.069,7.619.853,8.113.234
SP,Saltinho,Sudeste,169.968,181.151,186.580,225.249,232.163,245.109,243.992,292.354
SP,São Carlos,Sudeste,9.133.309,9.566.566,9.948.806,9.991.863,10.353.399,11.172.895,11.811.263,12.139.152
SP,Vargem,Sudeste,92.576,102.630,103.542,103.070,113.480,129.232,134.459,145.029
SP,Adamantina,Sudeste,815.579,862.889,1.059.097,979.976,1.040.824,1.070.910,1.191.134,1.256.562
SP,Adolfo,Sudeste,73.529,76.848,73.709,91.756,100.915,92.203,112.493,136.701
SP,Aguaí,Sudeste,660.870,770.055,670.060,895.632,955.578,972.613,1.046.725,1.152.443
SP,Agudos,Sudeste,1.900.412,2.106.853,2.645.423,1.932.769,2.047.051,2.202.017,2.146.823,2.311.348
SP,Alambari,Sudeste,70.363,71.305,84.653,92.039,102.850,98.483,105.393,121.556
SP,Alfredo Marcondes,Sudeste,65.727,73.664,71.689,77.926,80.860,83.078,87.021,109.885
SP,Altair,Sudeste,96.738,97.910,85.716,203.611,212.223,106.769,90.689,111.679
SP,Altinópolis,Sudeste,336.157,392.018,381.301,458.578,524.962,497.041,536.419,651.335
SP,Alumínio,Sudeste,1.532.864,1.528.816,1.804.697,1.869.772,1.859.450,2.104.874,2.306.521,2.251.141
SP,Alvinlândia,Sudeste,39.182,41.182,42.406,45.576,64.455,51.885,50.661,57.585
SP,Americana,Sudeste,10.085.142,10.305.235,9.882.075,10.435.437,10.984.203,11.340.521,11.861.436,12.078.627
SP,Américo Brasiliense,Sudeste,651.115,697.994,759.582,827.779,981.226,832.952,952.230,1.095.799
SP,Américo de Campos,Sudeste,69.638,85.987,84.724,100.975,104.202,117.659,102.165,109.145
SP,Analândia,Sudeste,124.137,135.334,128.799,146.610,160.416,182.300,177.620,195.983
SP,Andradina,Sudeste,2.032.917,2.106.691,2.634.536,2.202.009,1.976.248,1.887.475,2.308.232,2.673.256
SP,Angatuba,Sudeste,669.149,776.322,744.524,964.451,987.426,938.453,1.062.935,1.320.267
SP,Anhembi,Sudeste,106.486,109.800,99.280,133.368,156.176,179.814,147.839,155.148
SP,Anhumas,Sudeste,70.036,62.928,58.980,69.916,85.031,72.983,76.301,82.952
SP,Apiaí,Sudeste,654.323,766.777,700.804,634.769,651.325,593.338,615.744,719.087
SP,Aramina,Sudeste,115.468,110.709,111.884,109.869,150.202,139.636,148.140,155.702
SP,Arandu,Sudeste,71.378,81.564,81.698,133.775,123.457,117.582,139.192,182.646
SP,Arapeí,Sudeste,22.581,23.664,24.321,27.602,29.846,30.663,33.932,39.883
SP,Araraquara,Sudeste,7.531.614,7.937.077,8.337.723,9.012.930,9.289.707,9.413.147,10.030.033,10.680.813
SP,Araras,Sudeste,4.211.377,4.371.347,4.565.385,5.014.671,5.381.997,5.560.316,5.936.326,6.474.428
SP,Araçariguama,Sudeste,1.373.829,1.513.862,1.594.211,2.221.023,2.842.564,3.268.408,3.451.347,3.218.902
SP,Araçatuba,Sudeste,6.094.591,6.158.182,6.447.732,6.609.261,6.967.839,7.346.861,7.880.168,8.304.184
SP,Araçoiaba da Serra,Sudeste,468.026,519.402,617.215,600.224,655.311,861.183,853.567,976.126
SP,Arco-Íris,Sudeste,32.972,34.627,42.964,53.055,48.215,51.858,43.141,84.063
SP,Arealva,Sudeste,139.486,136.507,137.093,174.406,212.989,206.165,216.242,244.288
SP,Areias,Sudeste,34.899,36.539,36.969,39.720,43.617,43.092,46.256,56.804
SP,Areiópolis,Sudeste,112.670,111.756,112.789,126.453,136.809,143.061,141.894,147.089
SP,Ariranha,Sudeste,472.466,571.814,584.095,653.299,770.044,566.622,877.119,968.334
SP,Artur Nogueira,Sudeste,799.658,966.725,930.383,1.044.279,1.099.912,1.178.215,1.274.147,1.477.690
SP,Arujá,Sudeste,2.889.794,3.778.478,4.808.031,4.829.482,5.415.782,6.152.757,6.489.059,7.633.056
SP,Aspásia,Sudeste,20.430,23.169,20.693,31.947,33.421,35.190,33.286,40.019
SP,Assis,Sudeste,2.463.836,2.706.965,2.710.981,3.065.889,3.323.419,3.360.766,3.543.062,3.734.330
SP,Atibaia,Sudeste,4.827.702,5.316.826,5.559.805,5.583.470,6.466.468,7.139.720,6.930.067,7.412.330
SP,Auriflama,Sudeste,227.908,263.261,270.577,290.768,294.993,303.052,311.982,325.250
SP,Avanhandava,Sudeste,190.168,182.229,295.768,229.791,382.120,315.620,417.246,491.139
SP,Avaré,Sudeste,1.955.722,2.068.988,2.180.929,2.546.314,2.639.476,2.737.028,2.746.956,2.818.751
SP,Avaí,Sudeste,223.693,273.808,263.411,281.158,266.052,271.749,293.244,395.873
SP,Bady Bassitt,Sudeste,257.679,283.883,316.782,323.290,340.196,352.955,389.811,466.219
SP,Balbinos,Sudeste,33.725,40.165,38.840,46.613,55.456,54.951,54.698,61.962
SP,Bananal,Sudeste,147.825,170.021,197.046,193.501,201.894,180.695,186.942,203.900
SP,Barbosa,Sudeste,93.134,81.469,81.493,109.194,88.827,100.071,113.911,119.432
SP,Bariri,Sudeste,824.569,914.092,1.268.202,1.058.620,1.130.698,1.150.796,1.222.200,1.369.294
SP,Barra do Chapéu,Sudeste,46.611,78.420,70.122,83.850,82.287,81.174,116.341,143.900
SP,Barra do Turvo,Sudeste,68.362,70.482,79.663,74.062,86.409,91.021,96.888,109.166
SP,Barretos,Sudeste,3.421.232,3.759.987,3.845.681,4.251.390,4.680.236,4.857.180,4.837.986,4.989.613
SP,Barrinha,Sudeste,358.937,404.450,436.097,485.739,467.961,512.935,502.307,553.730
SP,Barueri,Sudeste,43.865.631,45.571.482,47.761.025,47.063.173,47.741.849,50.562.704,52.744.931,51.254.572
SP,Barão de Antonina,Sudeste,37.370,69.083,71.519,80.054,43.662,53.202,63.056,69.024
SP,Bastos,Sudeste,700.846,716.612,939.203,846.213,1.065.663,959.487,1.093.736,978.296
SP,Batatais,Sudeste,1.410.020,1.469.616,1.595.931,1.514.049,1.533.590,1.581.338,1.906.258,2.085.830
SP,Bauru,Sudeste,11.059.040,11.660.791,12.626.758,13.267.503,13.869.778,14.639.474,15.335.140,15.180.212
SP,Bebedouro,Sudeste,2.128.817,2.629.210,2.786.591,3.254.483,3.220.583,3.343.965,3.311.922,3.218.916
SP,Bento de Abreu,Sudeste,99.884,109.517,115.948,148.228,186.128,118.390,157.951,208.535
SP,Bernardino de Campos,Sudeste,168.925,178.841,188.252,226.257,228.972,198.187,293.725,301.522
SP,Bertioga,Sudeste,1.513.769,1.538.381,1.519.702,1.486.903,1.604.987,1.692.656,1.830.459,1.905.000
SP,Bilac,Sudeste,136.178,149.728,155.759,190.067,182.768,192.744,210.176,267.899
SP,Birigui,Sudeste,2.600.973,2.700.385,3.086.430,3.043.544,3.186.670,3.329.285,3.460.023,3.669.343
SP,Boa Esperança do Sul,Sudeste,212.659,251.042,223.490,502.986,368.586,306.756,331.557,362.180
SP,Bofete,Sudeste,161.805,164.785,151.654,152.270,169.057,187.091,181.507,204.906
SP,Boituva,Sudeste,2.264.105,2.597.452,2.697.285,2.455.602,2.679.117,2.378.102,2.854.010,2.985.664
SP,Bom Jesus dos Perdões,Sudeste,435.242,487.428,489.430,635.978,827.558,908.350,956.238,1.089.688
SP,Bom Sucesso de Itararé,Sudeste,47.981,51.314,50.969,51.424,53.769,62.343,59.583,65.301
SP,Boracéia,Sudeste,188.860,152.290,257.273,340.640,372.153,365.386,397.804,448.990
SP,Borebi,Sudeste,45.159,47.955,43.791,63.957,62.227,65.044,58.450,68.327
SP,Borá,Sudeste,69.237,73.588,71.526,78.970,81.500,49.205,51.776,68.382
SP,Botucatu,Sudeste,3.940.404,4.036.055,4.639.814,4.157.938,4.280.452,4.622.545,5.139.636,5.089.449
SP,Bragança Paulista,Sudeste,4.508.779,4.662.293,4.719.084,5.315.536,5.636.712,6.303.023,6.494.155,6.791.315
SP,Braúna,Sudeste,69.833,66.151,69.776,92.060,94.102,98.117,97.760,115.760
SP,Brejo Alegre,Sudeste,179.241,200.966,673.341,192.537,171.894,82.468,56.672,60.573
SP,Brodowski,Sudeste,431.643,484.778,490.129,624.901,649.017,609.603,709.509,805.026
SP,Brotas,Sudeste,532.288,604.584,594.229,840.972,767.815,692.054,962.269,1.019.895
SP,Buri,Sudeste,272.075,384.182,357.832,380.781,368.329,412.614,468.009,666.566
SP,Buritama,Sudeste,462.022,379.385,630.828,608.006,621.093,590.078,636.588,712.089
SP,Buritizal,Sudeste,156.222,283.356,294.751,166.565,186.082,173.231,174.039,233.930
SP,Bálsamo,Sudeste,154.988,157.510,158.399,189.006,216.961,202.489,216.529,246.986
SP,Cabreúva,Sudeste,2.665.912,3.923.458,3.959.519,4.242.844,4.496.543,4.674.182,5.346.934,5.258.402
SP,Cabrália Paulista,Sudeste,82.446,85.974,77.857,83.787,83.191,82.744,59.039,81.929
SP,Cachoeira Paulista,Sudeste,458.379,518.152,537.569,570.980,592.021,604.775,620.727,635.940
SP,Caconde,Sudeste,207.007,251.339,285.908,312.656,343.814,357.167,403.466,477.006
SP,Caiabu,Sudeste,48.385,48.518,50.163,57.908,59.760,58.081,58.556,67.985
SP,Caieiras,Sudeste,2.646.902,3.979.433,2.745.118,3.056.233,3.318.817,3.553.464,3.912.607,4.010.644
SP,Caiuá,Sudeste,65.735,76.514,73.220,78.489,77.949,75.582,78.859,88.899
SP,Cajamar,Sudeste,8.022.352,10.530.947,11.288.060,13.385.278,14.807.216,16.971.943,19.461.581,20.798.646
SP,Cajati,Sudeste,923.583,1.094.916,917.203,1.346.232,1.464.731,1.447.339,1.389.533,1.594.152
SP,Cajobi,Sudeste,112.943,116.765,115.953,152.376,153.181,154.184,157.030,171.373
SP,Cajuru,Sudeste,435.622,493.496,476.637,572.785,583.397,549.433,615.946,691.972
SP,Campina do Monte Alegre,Sudeste,99.830,86.206,90.265,111.190,109.892,106.385,118.264,137.149
SP,Campinas,Sudeste,54.363.858,54.639.012,57.154.532,57.778.152,58.469.540,61.388.555,65.837.258,65.419.717
SP,Campo Limpo Paulista,Sudeste,1.505.366,1.589.396,1.607.441,1.764.249,1.850.600,2.102.640,2.145.809,2.195.756
SP,Campos Novos Paulista,Sudeste,106.094,118.483,103.032,131.942,126.973,137.665,158.762,189.704
SP,Campos do Jordão,Sudeste,920.718,1.051.563,1.141.882,1.158.210,1.195.953,1.243.821,1.317.807,1.276.364
SP,Cananéia,Sudeste,450.251,413.041,294.383,203.871,259.514,297.560,310.849,262.472
SP,Canas,Sudeste,100.020,149.868,153.001,240.866,129.948,103.585,108.917,112.955
SP,Canitar,Sudeste,105.077,113.113,90.616,168.755,171.870,187.577,141.563,157.317
SP,Capela do Alto,Sudeste,234.804,259.209,267.306,290.173,282.829,272.232,311.625,339.378
SP,Capivari,Sudeste,1.545.321,1.627.471,1.479.500,1.717.799,1.917.534,2.022.232,2.182.307,2.400.351
SP,Capão Bonito,Sudeste,618.083,731.830,752.596,811.127,839.492,906.665,948.371,1.129.603
SP,Caraguatatuba,Sudeste,2.504.935,2.790.460,2.728.113,2.637.451,2.930.539,3.325.055,4.037.433,3.889.991
SP,Carapicuíba,Sudeste,4.401.712,4.789.524,5.067.266,5.223.500,5.516.905,5.741.687,6.160.192,6.224.120
SP,Cardoso,Sudeste,151.616,178.732,190.334,211.098,259.517,255.476,257.099,299.675
SP,Casa Branca,Sudeste,509.276,587.675,620.803,835.770,818.978,823.675,915.462,1.053.662
SP,Castilho,Sudeste,432.234,516.457,533.040,940.448,1.101.750,628.601,926.334,1.167.426
SP,Catanduva,Sudeste,3.406.024,3.512.874,3.651.936,3.883.565,3.948.932,4.194.723,4.365.998,4.883.915
SP,Catiguá,Sudeste,108.676,107.402,104.916,105.343,118.307,116.853,131.907,134.144
SP,Caçapava,Sudeste,3.595.378,3.652.238,3.324.440,3.750.299,4.184.497,3.990.604,4.479.062,4.562.951
SP,Cerqueira César,Sudeste,478.802,504.517,556.572,685.861,748.015,604.858,807.349,824.649
SP,Cerquilho,Sudeste,1.451.934,1.577.700,1.566.800,1.757.065,1.780.603,1.828.781,1.935.492,2.007.347
SP,Cesário Lange,Sudeste,273.220,312.418,336.382,388.589,417.082,432.189,462.470,513.238
SP,Charqueada,Sudeste,243.239,255.423,255.590,335.561,358.822,314.047,376.524,436.865
SP,Chavantes,Sudeste,174.919,184.840,181.707,199.412,212.850,210.423,214.003,238.115
SP,Clementina,Sudeste,160.994,186.619,188.747,249.798,265.263,169.084,182.319,138.320
SP,Colina,Sudeste,635.039,983.856,1.021.340,928.994,953.349,1.107.790,965.665,1.232.166
SP,Colômbia,Sudeste,224.286,247.978,242.260,347.116,378.779,284.072,308.737,376.596
SP,Conchal,Sudeste,490.733,543.273,600.407,625.985,654.583,689.810,715.468,847.842
SP,Conchas,Sudeste,281.019,291.433,305.366,318.353,331.222,352.472,380.967,385.263
SP,Cordeirópolis,Sudeste,1.602.431,2.271.883,2.125.012,2.376.176,2.627.199,2.820.935,3.142.455,3.292.605
SP,Coroados,Sudeste,107.195,121.998,110.887,149.376,163.751,164.960,165.601,199.028
SP,Coronel Macedo,Sudeste,56.071,61.539,64.727,80.845,80.957,75.706,86.943,127.086
SP,Corumbataí,Sudeste,99.594,152.198,157.231,196.422,206.312,243.569,241.496,259.270
SP,Cosmorama,Sudeste,228.681,240.956,217.586,205.794,268.745,333.526,345.132,393.570
SP,Cosmópolis,Sudeste,1.156.949,1.313.355,1.269.857,1.582.157,1.545.884,1.584.927,1.737.397,1.974.321
SP,Cotia,Sudeste,9.534.416,10.531.866,10.653.812,10.946.114,11.654.510,12.531.256,13.381.293,14.039.984
SP,Cravinhos,Sudeste,942.271,972.835,969.740,1.024.957,1.040.651,1.191.028,1.242.303,1.408.566
SP,Cristais Paulista,Sudeste,134.171,134.335,140.944,187.427,199.221,186.246,206.687,279.639
SP,Cruzeiro,Sudeste,1.964.349,2.131.248,1.932.307,2.045.234,2.115.558,2.428.457,2.420.874,2.671.788
SP,Cruzália,Sudeste,55.576,70.495,71.267,121.304,92.617,102.880,106.447,117.793
SP,Cubatão,Sudeste,6.358.639,9.452.773,14.703.079,13.300.614,11.679.715,13.178.237,15.153.099,15.918.913
SP,Cunha,Sudeste,168.147,180.436,197.295,222.713,244.747,255.231,267.773,297.367
SP,Cássia dos Coqueiros,Sudeste,85.005,96.193,108.106,142.412,140.370,148.868,178.934,254.623
SP,Cândido Mota,Sudeste,689.602,804.014,905.364,940.593,1.006.143,1.166.514,1.274.244,1.391.538
SP,Cândido Rodrigues,Sudeste,63.684,72.493,78.029,96.837,115.154,97.274,107.732,110.266
SP,Descalvado,Sudeste,1.041.485,1.138.964,1.211.966,1.533.774,1.621.673,1.582.566,1.629.218,1.857.896
SP,Diadema,Sudeste,13.241.472,14.048.339,13.679.518,13.419.390,13.715.208,14.672.840,15.292.778,15.057.235
SP,Dirce Reis,Sudeste,42.946,44.471,45.869,54.598,65.443,43.380,56.165,65.460
SP,Divinolândia,Sudeste,203.962,252.481,258.010,270.671,299.208,279.564,311.555,338.829
SP,Dobrada,Sudeste,82.621,77.902,88.363,111.381,120.755,110.009,116.297,131.493
SP,Dois Córregos,Sudeste,526.726,576.800,618.760,651.327,694.191,646.811,686.124,754.504
SP,Dolcinópolis,Sudeste,31.820,31.728,33.745,44.536,45.075,46.267,47.628,51.749
SP,Dourado,Sudeste,291.036,614.296,642.217,471.684,622.089,522.470,471.329,653.195
SP,Dracena,Sudeste,1.024.226,1.024.289,1.072.620,1.127.243,1.174.514,1.198.759,1.287.836,1.368.407
SP,Duartina,Sudeste,183.878,198.604,197.161,216.331,252.931,233.114,241.847,257.271
SP,Dumont,Sudeste,158.276,170.424,184.154,284.759,241.740,228.947,256.472,282.639
SP,Echaporã,Sudeste,113.203,106.814,113.637,126.284,131.688,125.256,127.711,135.500
SP,Elias Fausto,Sudeste,474.896,528.177,551.752,611.424,679.147,703.132,742.914,860.302
SP,Elisiário,Sudeste,55.209,49.765,56.029,66.175,68.566,63.639,65.008,67.869
SP,Embaúba,Sudeste,42.053,46.843,44.520,48.693,55.023,51.496,53.989,59.966
SP,Embu-Guaçu,Sudeste,872.787,946.997,1.024.926,1.009.721,1.025.718,1.097.316,1.248.809,1.231.418
SP,Emilianópolis,Sudeste,42.611,47.075,49.798,58.764,62.547,60.778,61.777,70.518
SP,Engenheiro Coelho,Sudeste,349.907,378.841,373.458,453.854,591.938,661.705,535.309,553.914
SP,Espírito Santo do Pinhal,Sudeste,1.148.177,1.234.212,1.261.359,1.350.966,1.329.045,1.431.221,1.533.274,1.661.259
SP,Espírito Santo do Turvo,Sudeste,83.671,96.018,58.411,71.133,73.712,78.581,73.778,95.256
SP,Estiva Gerbi,Sudeste,210.613,251.280,214.116,272.340,320.041,334.383,319.971,347.057
SP,Euclides da Cunha Paulista,Sudeste,96.663,104.048,110.015,106.606,112.912,159.119,135.926,132.188
SP,Fartura,Sudeste,258.501,332.672,319.802,345.995,380.991,364.397,381.605,428.375
SP,Fernando Prestes,Sudeste,133.167,129.336,131.933,168.487,200.351,185.196,204.573,224.806
SP,Fernandópolis,Sudeste,1.588.191,1.656.839,1.842.794,1.782.979,1.912.674,2.001.939,2.237.709,2.307.920
SP,Fernão,Sudeste,35.230,46.256,47.575,48.229,48.348,49.956,65.061,80.927
SP,Ferraz de Vasconcelos,Sudeste,2.572.172,2.752.940,2.782.830,2.802.622,2.958.651,3.105.524,3.315.025,3.953.315
SP,Flora Rica,Sudeste,35.153,31.397,32.266,36.090,39.446,37.957,35.381,39.594
SP,Floreal,Sudeste,55.025,63.872,50.574,54.287,60.467,63.907,64.722,69.449
SP,Flórida Paulista,Sudeste,182.968,185.964,179.998,185.751,196.129,197.081,212.714,247.036
SP,Franca,Sudeste,7.400.741,8.075.256,9.260.257,8.903.408,9.348.513,9.992.413,10.171.912,9.908.134
SP,Francisco Morato,Sudeste,1.239.002,1.244.748,1.339.560,1.370.268,1.462.582,1.517.227,1.589.033,1.722.351
SP,Franco da Rocha,Sudeste,2.325.813,2.542.100,2.462.290,2.855.398,2.925.145,2.995.819,3.316.372,3.557.252
SP,Gabriel Monteiro,Sudeste,44.562,61.038,51.433,76.982,70.522,72.209,77.631,76.725
SP,Garça,Sudeste,905.803,995.307,1.044.305,1.092.279,1.099.605,1.192.206,1.175.762,1.324.398
SP,Gastão Vidigal,Sudeste,50.772,48.763,53.582,60.985,69.398,76.249,73.741,85.877
SP,Gavião Peixoto,Sudeste,104.120,113.143,753.537,979.560,849.202,885.935,1.083.671,1.607.938
SP,General Salgado,Sudeste,267.115,315.984,474.627,239.879,260.507,245.057,235.366,240.676
SP,Getulina,Sudeste,167.499,170.052,158.713,164.062,195.033,185.012,183.597,216.288
SP,Glicério,Sudeste,85.915,79.115,81.357,107.768,96.588,101.193,108.116,115.833
SP,Guaimbê,Sudeste,60.835,65.395,69.749,71.431,74.165,75.594,159.944,236.193
SP,Guaiçara,Sudeste,152.925,176.944,171.554,174.065,190.524,178.310,178.803,221.647
SP,Guapiara,Sudeste,332.485,589.546,640.818,537.340,316.806,327.942,341.221,509.879
SP,Guapiaçu,Sudeste,325.295,338.830,463.022,490.240,556.083,546.731,622.885,718.074
SP,Guarantã,Sudeste,113.729,122.801,124.834,159.520,171.201,160.517,161.421,187.184
SP,Guararapes,Sudeste,704.331,779.870,1.116.086,930.885,1.106.811,910.045,980.095,1.100.342
SP,Guararema,Sudeste,1.488.735,1.556.046,1.361.613,950.994,1.402.696,1.353.574,1.490.963,1.624.893
SP,Guaratinguetá,Sudeste,4.161.442,4.404.214,4.195.834,4.791.680,5.069.867,5.674.703,6.478.996,6.852.331
SP,Guaraçaí,Sudeste,179.489,195.201,204.105,268.560,230.118,269.270,269.280,321.462
SP,Guareí,Sudeste,198.456,196.533,222.018,224.064,239.291,209.044,235.618,268.433
SP,Guariba,Sudeste,699.851,780.488,797.455,1.134.657,865.122,896.313,880.607,1.008.360
SP,Guarujá,Sudeste,6.768.627,7.630.616,8.005.641,8.050.354,8.408.710,8.082.338,9.097.210,9.265.420
SP,Guarulhos,Sudeste,47.846.350,52.556.186,53.209.582,53.095.485,55.632.735,61.323.416,65.153.543,65.849.311
SP,Guará,Sudeste,406.597,434.720,416.939,404.279,430.888,439.854,489.557,573.186
SP,Guatapará,Sudeste,210.239,177.517,167.118,211.864,218.724,212.045,232.225,251.979
SP,Guzolândia,Sudeste,51.360,52.962,55.110,59.761,64.723,65.530,70.171,86.220
SP,Gália,Sudeste,98.544,104.903,103.555,126.135,138.560,142.667,151.195,186.377
SP,Herculândia,Sudeste,180.695,213.466,228.631,251.623,349.060,313.562,278.497,335.412
SP,Holambra,Sudeste,561.402,732.600,789.819,909.248,938.291,899.144,1.070.417,1.281.656
SP,Hortolândia,Sudeste,9.018.437,10.308.905,11.010.484,11.245.733,12.411.319,13.154.947,14.738.378,15.549.704
SP,Iacanga,Sudeste,313.772,444.302,509.825,447.155,526.417,427.418,488.226,584.594
SP,Iacri,Sudeste,123.417,138.106,154.327,161.063,206.112,181.092,174.241,252.522
SP,Iaras,Sudeste,83.634,110.853,81.592,129.664,139.209,149.830,146.315,161.857
SP,Ibaté,Sudeste,559.072,636.668,701.849,773.593,929.032,760.687,873.987,1.082.675
SP,Ibirarema,Sudeste,156.175,175.147,306.365,164.036,183.260,169.762,181.672,214.631
SP,Ibirá,Sudeste,185.239,206.802,212.054,226.917,249.562,251.082,245.287,268.566
SP,Ibitinga,Sudeste,1.147.203,1.150.260,1.259.738,1.386.536,1.498.941,1.474.395,1.522.377,1.743.690
SP,Ibiúna,Sudeste,1.245.072,1.439.464,1.491.949,1.609.143,1.633.246,1.702.009,1.845.824,2.220.621
SP,Icém,Sudeste,151.764,164.179,400.413,427.520,181.695,172.917,168.878,183.279
SP,Iepê,Sudeste,143.427,166.037,200.933,243.225,246.502,242.416,254.802,367.597
SP,Igarapava,Sudeste,727.728,1.064.565,1.017.074,1.077.508,1.087.990,1.124.126,1.257.340,1.354.386
SP,Igaratá,Sudeste,145.517,163.414,162.565,190.819,213.464,180.310,210.026,224.387
SP,Igaraçu do Tietê,Sudeste,249.460,250.511,265.586,285.213,299.164,303.407,326.760,350.683
SP,Iguape,Sudeste,1.345.168,1.653.998,1.110.532,622.636,809.931,1.169.950,1.260.303,1.080.388
SP,Ilha Comprida,Sudeste,2.406.320,3.818.407,1.861.022,551.946,693.559,1.339.944,1.045.503,768.971
SP,Ilha Solteira,Sudeste,465.134,502.395,527.009,583.838,627.307,616.571,654.951,678.420
SP,Ilhabela,Sudeste,3.264.083,6.769.250,7.266.198,2.912.547,6.166.979,14.400.916,14.965.490,10.752.020
SP,Indaiatuba,Sudeste,10.567.800,11.784.749,11.634.861,12.282.381,14.024.836,15.595.708,16.712.153,18.344.473
SP,Indiana,Sudeste,50.929,56.865,59.362,59.913,61.715,60.872,72.599,84.037
SP,Indiaporã,Sudeste,63.246,63.023,65.326,77.866,94.264,94.297,91.983,104.729
SP,Inúbia Paulista,Sudeste,112.606,117.682,120.281,102.141,140.367,138.251,133.455,125.745
SP,Iperó,Sudeste,417.024,440.899,441.638,512.368,590.074,647.639,684.198,796.373
SP,Ipeúna,Sudeste,555.357,588.841,588.471,671.436,821.466,427.125,687.092,914.749
SP,Ipiguá,Sudeste,60.618,66.648,74.075,96.444,110.044,105.479,107.269,113.165
SP,Iporanga,Sudeste,37.240,41.960,39.373,47.286,51.779,51.220,57.933,63.488
SP,Ipuã,Sudeste,276.359,290.356,296.800,351.576,399.547,335.037,385.725,445.205
SP,Iracemápolis,Sudeste,528.247,922.800,1.750.343,1.418.741,1.862.156,7.046.681,2.008.031,2.067.562
SP,Irapuru,Sudeste,70.983,75.292,79.185,85.254,86.284,88.046,95.993,104.357
SP,Irapuã,Sudeste,97.386,106.877,102.113,149.445,147.399,156.608,162.372,174.047
SP,Itaberá,Sudeste,288.576,399.109,575.688,572.757,537.572,520.127,595.047,789.730
SP,Itajobi,Sudeste,395.822,442.733,445.811,673.051,1.302.755,1.047.794,600.708,915.348
SP,Itaju,Sudeste,50.937,63.154,69.531,109.144,109.774,87.301,99.450,96.459
SP,Itanhaém,Sudeste,1.318.124,1.418.134,1.518.089,1.608.296,1.849.471,1.884.279,2.040.287,2.195.871
