Município,UF,População,Total Despesa
Brejo da Madre de Deus,PE,48541,99321485.49
Brejo de Areia,MA,4291,22589964.63
Brejo do Cruz,PB,13790,25584765.25
Brejo do Piauí,PI,3714,11662913.38
Brejo dos Santos,PB,6389,13427571.73
Brejolândia,BA,10624,21658421.17
Brejão,PE,8997,23297365.48
Brejões,BA,15265,31872705.1
Breu Branco,PA,59651,102370494.95
Britânia,GO,5748,17342932.88
Brochier,RS,4928,18867921.73
Brodowski,SP,23134,65557715.56
Brotas,SP,23192,77013087.96
Brotas de Macaúbas,BA,11158,21672057.45
Brumadinho,MG,37314,191872902.64
Brumado,BA,69022,119098773.62
Brunópolis,SC,2690,13020155.15
Brusque,SC,119719,320515016.76
Brás Pires,MG,4634,11098508.4
Bueno Brandão,MG,11217,17490771.84
Buenos Aires,PE,12974,24975233.48
Buenópolis,MG,10586,20060432.91
Buerarema,BA,19297,29208830.12
Bugre,MG,4128,11305532.0
Bujari,AC,9173,19432156.6
Bujaru,PA,27349,23758273.68
Buri,SP,19484,54257756.88
Buritama,SP,16449,51454345.62
Buriti,MA,27864,53748764.51
Buriti Alegre,GO,9431,27397417.69
Buriti Bravo,MA,23308,37079802.61
Buriti de Goiás,GO,2600,10854982.96
Buriti do Tocantins,TO,10681,13072459.1
Buriti dos Lopes,PI,19386,37483321.0
Buriti dos Montes,PI,8165,15554638.72
Buriticupu,MA,69548,115036769.07
Buritinópolis,GO,3396,12997226.21
Buritirama,BA,21418,39236511.28
Buritirana,MA,15055,27834592.86
Buritis,MG,24169,58380145.9
Buritis,RO,37207,58799297.2
Buritizal,SP,4313,21558110.01
Buritizeiro,MG,28071,54309119.88
Butiá,RS,21163,41544279.9
Buíque,PE,55905,90662301.1
Bálsamo,SP,8703,19885228.68
Caapiranga,AM,12214,25508446.15
Caaporã,PB,21387,58742033.94
Caarapó,MS,28001,75989228.24
Caatiba,BA,10486,21127773.45
Cabaceiras,PB,5386,12883925.93
Cabeceira Grande,MG,6818,22682842.67
Cabeceiras,GO,7773,17452998.85
Cabeceiras do Piauí,PI,10276,16401505.86
Cabedelo,PB,64360,211343564.11
Cabixi,RO,6424,21327998.25
Cabo Frio,RJ,204486,924957568.92
Cabo Verde,MG,14280,24165992.26
Cabo de Santo Agostinho,PE,198383,578639514.9
Cabreúva,SP,45830,168005690.87
Cabrobó,PE,32927,67662606.0
Cabrália Paulista,SP,4410,15933116.83
Cacaulândia,RO,6318,25314098.73
Cacequi,RS,13757,33268190.65
Cachoeira,BA,34394,50613997.61
Cachoeira Alta,GO,11517,27076055.78
Cachoeira Dourada,GO,8399,39190207.89
Cachoeira Dourada,MG,2645,25450382.86
Cachoeira Grande,MA,8762,16508774.15
Cachoeira Paulista,SP,32046,64624423.33
Cachoeira da Prata,MG,3727,11031767.68
Cachoeira de Goiás,GO,1430,8986564.97
Cachoeira de Minas,MG,11525,20303557.49
Cachoeira de Pajeú,MG,9372,16813990.91
Cachoeira do Sul,RS,85830,185700074.14
Cachoeiras de Macacu,RJ,55967,178042517.12
Cachoeirinha,PE,19814,35041128.9
Cachoeirinha,RS,125246,322881812.74
Cachoeirinha,TO,2246,8548453.13
Cachoeiro de Itapemirim,ES,206973,352447555.88
Cacimba de Areia,PB,3693,10702319.91
Cacimbas,PB,7075,16271375.79
Cacimbinhas,AL,10775,27805181.97
Cacique Doble,RS,5068,14136849.49
Cacoal,RO,86556,169137729.91
Caconde,SP,18952,41616069.9
Caculé,BA,23392,35866920.49
Caetanos,BA,15913,24297746.27
Caetanópolis,MG,11046,19348574.72
Caetité,BA,52353,115415081.66
Caeté,MG,43395,76145522.89
Caetés,PE,27959,50443684.2
Cafarnaum,BA,18595,35240351.5
Cafeara,PR,2853,13664867.01
Cafelândia,PR,16321,50037572.68
Cafelândia,SP,17424,51134486.31
Cafezal do Sul,PR,4310,14683664.95
Caiabu,SP,4204,14313017.0
Caiana,MG,5308,12491987.62
Caiapônia,GO,17962,43047027.17
Caibaté,RS,5066,16039266.79
Caibi,SC,6259,17588161.19
Caicó,RN,66759,107655752.38
Caieiras,SP,94516,222429052.03
Cairu,BA,17457,81873045.31
Caiuá,SP,5490,27028026.65
Caiçara,PB,7298,14679314.95
Caiçara,RS,5125,16291276.69
Caiçara do Rio do Vento,RN,3570,11555910.6
Cajamar,SP,70710,363004599.52
Cajapió,MA,10876,16580324.73
Cajari,MA,18850,34400985.65
Cajati,SP,29010,81973789.8
Cajazeiras,PB,61030,104301998.17
Cajazeiras do Piauí,PI,3456,11116075.3
Cajazeirinhas,PB,3148,11001061.16
Cajobi,SP,10287,27456226.09
Cajueiro,AL,21261,53875283.3
Cajueiro da Praia,PI,7415,15509669.01
Cajuri,MG,4128,11569412.26
Cajuru,SP,25009,52359140.98
Caldas,MG,14325,26222569.46
Caldas Brandão,PB,5903,14408646.2
Caldas Novas,GO,79705,209171335.92
Caldazinha,GO,3582,11468894.32
Caldeirão Grande,BA,13555,29394770.29
Caldeirão Grande do Piauí,PI,5675,17712591.47
Califórnia,PR,8464,19055093.13
Calmon,SC,3407,17286837.0
Calumbi,PE,5749,17606121.27
Calçado,PE,11179,28271946.01
Calçoene,AP,9979,17485847.23
Camacan,BA,33135,47858406.76
Camacho,MG,3133,10433008.07
Camalaú,PB,5945,14022757.92
Camamu,BA,36321,58887455.22
Camanducaia,MG,21901,46901850.75
Camapuã,MS,13751,43263062.5
Camaquã,RS,65628,134852273.24
Camaragibe,PE,152840,219967760.13
Camargo,RS,2710,12600387.74
Camaçari,BA,281413,1025294856.9
Cambará,PR,25051,47824851.94
Cambará do Sul,RS,6703,21507044.21
Cambira,PR,7657,17828563.09
Camboriú,SC,72261,152426972.69
Cambuci,RJ,14849,41714811.66
Cambuquira,MG,13012,21641554.97
Cambuí,MG,28402,57646190.46
Cambé,PR,103036,211369298.7
Cametá,PA,129161,200939664.68
Camocim,CE,62201,109994225.26
Camocim de São Félix,PE,18138,39097413.36
Campanha,MG,16325,30194028.27
Campanário,MG,3720,12390497.46
Campestre,AL,6952,17881206.64
Campestre,MG,21367,32920035.48
Campestre da Serra,RS,3384,12706520.25
Campestre de Goiás,GO,3560,11718342.2
Campestre do Maranhão,MA,13921,28263882.45
Campina Grande,PB,402912,777190747.16
Campina Grande do Sul,PR,41447,94377482.38
Campina Verde,MG,19991,40784899.57
Campina da Lagoa,PR,15353,35958081.33
Campina das Missões,RS,6112,18111980.35
Campina do Monte Alegre,SP,5869,20618507.22
Campina do Simão,PR,4113,14775040.69
Campinas,SP,1154617,4241001610.31
Campinas do Piauí,PI,5499,12957973.58
Campinas do Sul,RS,5653,18101698.41
Campinaçu,GO,3744,17188030.26
Campinorte,GO,11940,22564567.22
Campinápolis,MT,14971,37337156.9
Campo Alegre,AL,55814,90782848.27
Campo Alegre,SC,11982,34316065.22
Campo Alegre de Goiás,GO,6765,28629887.35
Campo Alegre de Lourdes,BA,29877,51446302.76
Campo Alegre do Fidalgo,PI,4883,12117688.65
Campo Azul,MG,3832,11545400.05
Campo Belo,MG,53870,110927599.26
Campo Belo do Sul,SC,7358,18681580.75
Campo Bom,RS,63767,201582553.13
Campo Bonito,PR,4309,15006955.75
Campo Erê,SC,9098,26951441.2
Campo Florido,MG,7562,27529217.39
Campo Formoso,BA,71900,134838945.82
Campo Grande,MS,843120,2933749096.02
Campo Grande,RN,9688,16978817.05
Campo Grande do Piauí,PI,5775,12817132.19
Campo Largo,PR,122443,225337650.52
Campo Largo do Piauí,PI,7058,15168770.71
Campo Limpo Paulista,SP,79982,174388234.81
Campo Limpo de Goiás,GO,6957,16877106.1
Campo Magro,PR,27143,63044498.38
Campo Maior,PI,45904,88107094.39
Campo Mourão,PR,92300,244445533.18
Campo Novo,RS,5338,15589911.16
Campo Novo de Rondônia,RO,14081,34590746.82
Campo Novo do Parecis,MT,31171,109090915.85
Campo Redondo,RN,10974,20511769.05
Campo Verde,MT,36800,105632858.02
Campo do Brito,SE,17727,34846314.41
Campo do Meio,MG,11844,23307802.66
Campo do Tenente,PR,7623,19260996.45
Campos Altos,MG,15078,32566389.52
Campos Belos,GO,19412,40344594.92
Campos Borges,RS,3546,14372717.97
Campos Gerais,MG,28783,48198718.89
Campos Lindos,TO,9207,20389339.38
Campos Novos,SC,34721,106198893.51
Campos Novos Paulista,SP,4808,18737300.49
Campos Sales,CE,27077,47893923.49
Campos Verdes,GO,4115,12071386.56
Campos de Júlio,MT,5969,37247001.81
Campos do Jordão,SP,50541,156824266.33
Campos dos Goytacazes,RJ,480648,1996036102.42
Camutanga,PE,8428,26770261.4
Cana Verde,MG,5738,11616812.34
Canabrava do Norte,MT,4703,14412627.48
Cananéia,SP,12601,52293855.44
Canapi,AL,17973,48124733.34
Canarana,BA,26200,43772584.59
Canarana,MT,19948,57546689.83
Canas,SP,4788,15877948.05
Canavieira,PI,3911,11075906.13
Canavieiras,BA,33415,46941959.98
Canaã,MG,4721,11691352.41
Canaã dos Carajás,PA,32366,332425385.71
Candeal,BA,9075,15078078.8
Candeias,BA,88308,263281243.93
Candeias,MG,15088,29057417.94
Candeias do Jamari,RO,23573,44497397.61
Candelária,RS,31407,64522862.94
Candiba,BA,14599,21200791.31
Candiota,RS,9266,42618727.78
Candói,PR,15741,46068704.2
Canela,RS,42057,108657469.18
Canelinha,SC,11452,27310495.2
Canguaretama,RN,33289,55691203.36
Canguçu,RS,55637,112253875.61
Canhoba,SE,4057,13546528.94
Canhotinho,PE,24877,47733130.98
Canindé,CE,76724,146482883.02
Canindé de São Francisco,SE,27714,106991895.86
Canitar,SP,4812,17179898.17
Canoas,RS,339979,1310817893.87
Canoinhas,SC,54079,117572067.43
Cansanção,BA,35135,60493124.87
Cantagalo,MG,4436,11721308.07
Cantagalo,PR,13424,31507901.5
Cantagalo,RJ,19792,79786369.65
Cantanhede,MA,21299,45019475.81
Canto do Buriti,PI,20619,37235438.94
Cantá,RR,15774,21137024.42
Canudos,BA,17070,36604455.28
Canudos do Vale,RS,1834,10191440.38
Canutama,AM,14944,28155578.73
Canápolis,BA,10137,24438324.67
Canápolis,MG,11945,26749580.19
Capanema,PA,65932,104107209.8
Capanema,PR,19229,44762166.21
Caparaó,MG,5435,12362450.15
Capela,AL,17591,44197719.98
Capela,SE,33024,59352609.33
Capela Nova,MG,4836,10441483.44
Capela de Santana,RS,11198,20836419.3
Capela do Alto,SP,19212,53126448.19
Capela do Alto Alegre,BA,12123,23175784.77
Capelinha,MG,37041,51495458.52
Capetinga,MG,7203,14425861.61
Capim,PB,6206,13874515.07
Capim Branco,MG,9461,24033868.31
Capim Grosso,BA,29107,49625877.9
Capinzal,SC,21928,65469879.34
Capinzal do Norte,MA,10725,26116499.83
Capinópolis,MG,16038,39717371.35
Capistrano,CE,17523,39904920.97
Capitão,RS,2749,18788377.76
Capitão Andrade,MG,5270,14098537.99
Capitão Enéas,MG,14986,31987550.13
Capitão Gervásio Oliveira,PI,3993,10360226.26
Capitão Leônidas Marques,PR,15659,38862096.23
Capitão de Campos,PI,11208,20438354.2
Capitólio,MG,8574,25260274.53
Capivari,SP,52559,168010165.66
Capivari de Baixo,SC,23342,65037815.86
Capivari do Sul,RS,4227,17318587.52
Capixaba,AC,10170,17281409.43
Capoeiras,PE,20000,54713436.46
Caputira,MG,9371,16767341.15
Capão Alto,SC,2682,16001943.88
Capão Bonito,SP,47498,114136996.6
Capão Bonito do Sul,RS,1776,11901712.1
Capão da Canoa,RS,46467,159238025.09
Capão do Cipó,RS,3354,18906040.66
Capão do Leão,RS,25321,47504716.53
Caracaraí,RR,19981,39696232.18
Caracol,MS,5769,20192803.3
Caracol,PI,10588,25969813.52
Caraguatatuba,SP,111524,469353252.73
Carambeí,PR,21233,71609448.92
Caranaíba,MG,3330,10863428.5
Carandaí,MG,24864,49942057.38
Carangola,MG,33412,62253772.79
Carapebus,RJ,14713,84476801.59
Carapicuíba,SP,390073,510631455.23
Caratinga,MG,90192,144112296.71
Carauari,AM,27645,47138563.38
Caravelas,BA,22442,53174994.6
Carazinho,RS,61875,174294233.56
Caraá,RS,7804,17877923.82
Caraí,MG,23458,36535305.33
Caraúbas,PB,4085,11701195.1
Caraúbas,RN,21750,42995375.4
Caraúbas do Piauí,PI,5704,12391974.58
Carbonita,MG,9487,19905899.73
Cardeal da Silva,BA,9681,21277622.54
Cardoso,SP,12257,37826529.69
Cardoso Moreira,RJ,12578,49738993.45
Careaçu,MG,6645,15151966.52
Careiro,AM,35938,54896441.53
Careiro da Várzea,AM,27357,45073320.55
Cariacica,ES,378915,566118044.43
Caridade,CE,21524,36915507.5
Caridade do Piauí,PI,4974,12789719.02
Carinhanha,BA,29864,57273250.57
Carira,SE,21299,41863494.81
Cariri do Tocantins,TO,4116,13062403.82
Caririaçu,CE,26840,54735962.84
Cariré,CE,18637,45560166.49
Cariús,CE,18813,33579348.28
Carlinda,MT,10493,22875497.8
Carlos Barbosa,RS,27279,96980090.06
Carlos Chagas,MG,20090,41762508.38
Carlos Gomes,RS,1588,8920645.73
Carlópolis,PR,14289,29447854.21
Carmo,RJ,18074,64845389.34
Carmo da Cachoeira,MG,12276,23440286.05
Carmo da Mata,MG,11429,22150004.05
Carmo de Minas,MG,14550,25834272.04
Carmo do Cajuru,MG,21519,40530659.31
Carmo do Paranaíba,MG,30739,68859131.32
Carmo do Rio Claro,MG,21273,39153446.3
Carmo do Rio Verde,GO,9571,21193797.59
Carmolândia,TO,2482,9303778.52
Carmésia,MG,2584,12782200.08
Carmópolis,SE,15283,74233435.05
Carmópolis de Minas,MG,18416,36485294.71
Carnaubal,CE,17374,36699542.16
Carnaubeira da Penha,PE,12496,26049548.73
Carnaíba,PE,19253,37075114.48
Carnaúba dos Dantas,RN,7972,15020298.05
Carneirinho,MG,9939,40746024.48
Carneiros,AL,8867,19845097.4
Caroebe,RR,8997,16907955.55
Carolina,MA,23902,50148207.97
Carpina,PE,80194,121304949.92
Carrancas,MG,4089,12692951.07
Carrapateira,PB,2566,10396437.61
Carrasco Bonito,TO,3945,11132665.53
Caruaru,PE,342328,591881044.67
Carvalhos,MG,4642,11655874.19
Carvalhópolis,MG,3523,13443647.6
Casa Branca,SP,29739,72935273.08
Casa Grande,MG,2308,9852555.13
Casa Nova,BA,71504,138151566.82
Casca,RS,9016,31399589.9
Cascalho Rico,MG,3018,14504327.04
Cascavel,CE,69498,126699148.84
Cascavel,PR,309259,673049351.18
Caseara,TO,5043,11788102.83
Caseiros,RS,3152,13295752.22
Casimiro de Abreu,RJ,39414,264365335.68
Casinhas,PE,14189,31189464.55
Casserengue,PB,7350,14865753.82
Cassilândia,MS,21557,59628377.14
Castanhal,PA,186895,319056853.27
Castanheira,MT,8379,22175068.58
Castanheiras,RO,3653,13101397.11
Castelo,ES,37582,81126546.95
Castelo do Piauí,PI,18466,35060485.17
Castelândia,GO,3659,12809115.87
Castilho,SP,19620,77461439.2
Castro,PR,70454,171431247.39
Castro Alves,BA,27194,46635181.32
Cataguases,MG,73712,117951290.84
Catalão,GO,96836,307002009.2
Catanduva,SP,118853,391419085.77
Catanduvas,PR,10463,24433155.43
Catanduvas,SC,10244,26166092.34
Catarina,CE,19882,30339610.86
Catas Altas,MG,5184,31825218.19
Catas Altas da Noruega,MG,3623,11004763.4
Catende,PE,40857,64582148.5
Catiguá,SP,7553,17559696.14
Catingueira,PB,4912,11584590.72
Catolândia,BA,3644,12383004.63
Catolé do Rocha,PB,29990,44518688.96
Catu,BA,55380,99811238.49
Catuji,MG,6721,16388473.24
Catunda,CE,10257,26182928.35
Caturama,BA,9762,17887557.81
Caturaí,GO,4944,12623704.0
Caturité,PB,4747,12624302.54
Catuti,MG,5187,12533429.85
Catuípe,RS,9438,23070670.64
Caucaia,CE,349526,583290145.01
Cavalcante,GO,9747,27775886.46
Caxambu,MG,22244,43128708.54
Caxambu do Sul,SC,4118,17356125.69
Caxias,MA,160291,392457898.29
Caxias do Sul,RS,470223,1685667267.05
Caxingó,PI,5248,12465844.53
Caçador,SC,75048,166624114.85
Caçapava,SP,90426,220442241.95
Caçapava do Sul,RS,34665,80866518.33
Caçu,GO,14603,46665055.68
Caém,BA,10282,24465031.55
Ceará-Mirim,RN,72374,119774268.06
Cedral,MA,10435,19416684.34
Cedral,SP,8662,32502478.61
Cedro,CE,24986,46581335.91
Cedro,PE,11421,28676626.5
Cedro de São João,SE,5868,13304566.08
Cedro do Abaeté,MG,1222,8248322.78
Celso Ramos,SC,2784,15848604.98
Centenário,RS,3031,11313792.8
Centenário,TO,2771,7874440.48
Centenário do Sul,PR,11346,27785939.62
Central,BA,18101,35183941.79
Central de Minas,MG,7051,14004877.61
Central do Maranhão,MA,8354,15321745.83
Centralina,MG,10593,24908105.59
Centro do Guilherme,MA,12713,24143301.06
Cerejeiras,RO,18013,50271064.22
Ceres,GO,21782,74898741.36
Cerqueira César,SP,18909,54495528.61
Cerquilho,SP,44320,119959927.34
Cerrito,RS,6501,15701005.78
Cerro Azul,PR,17689,34155455.76
Cerro Branco,RS,4654,16582567.31
Cerro Corá,RN,11305,25460245.49
Cerro Grande,RS,2457,12014213.26
Cerro Grande do Sul,RS,11141,21221605.32
Cerro Largo,RS,13926,35036958.28
Cerro Negro,SC,3417,13479862.29
Cesário Lange,SP,16943,47394487.34
Cezarina,GO,8119,28815435.66
Chalé,MG,5814,11375323.39
Chapada,RS,9622,27248861.81
Chapada Gaúcha,MG,12239,27195181.98
Chapada da Natividade,TO,3363,9205391.84
Chapada de Areia,TO,1391,7763663.05
Chapada do Norte,MG,15648,27296454.22
Chapada dos Guimarães,MT,18548,45328400.95
Chapadinha,MA,76972,146772598.31
Chapadão do Céu,GO,8318,50113021.93
Chapadão do Lageado,SC,2892,11801092.62
Chapadão do Sul,MS,21948,96811256.92
Chapecó,SC,202009,572490194.47
Charqueada,SP,16268,40299748.9
Charqueadas,RS,37946,96670714.87
Charrua,RS,3518,12213834.86
Chaval,CE,12888,26025784.36
Chavantes,SP,12482,31947117.91
Chaves,PA,22302,44193212.29
Chiador,MG,2817,11007085.04
Chiapetta,RS,4080,14606780.39
Chopinzinho,PR,20034,58675038.4
Chorozinho,CE,19189,40926396.79
Chorrochó,BA,11484,26105414.45
Choró,CE,13246,30208348.09
Chupinguaia,RO,9887,29347322.9
Chuvisca,RS,5233,12910308.11
Chuí,RS,6320,13014955.52
Chácara,MG,3010,11091938.55
Chã Grande,PE,21142,45935165.55
Chã Preta,AL,7417,18455256.5
Chã de Alegria,PE,13105,25073416.89
Cianorte,PR,76456,192114401.69
Cidade Gaúcha,PR,11937,29070248.79
Cidade Ocidental,GO,62903,99147239.24
Cidelândia,MA,14238,36939678.68
Cidreira,RS,14079,50942609.84
Cipó,BA,16938,36037718.45
Ciríaco,RS,5017,15520229.42
Claraval,MG,4776,11936002.81
Claro dos Poções,MG,7885,14046848.13
Clementina,SP,7856,24092924.16
Clevelândia,PR,17436,41472423.18
Cláudia,MT,11457,33295344.26
Cláudio,MG,27579,60338672.14
Coaraci,BA,20183,35799529.75
Coari,AM,82209,168825541.94
Cocal,PI,27163,53316819.66
Cocal de Telha,PI,4611,13883185.23
Cocal do Sul,SC,16009,44993436.56
Cocal dos Alves,PI,6014,11480216.83
Cocalinho,MT,5527,22808665.75
Cocalzinho de Goiás,GO,18871,40433154.38
Cocos,BA,19340,42765200.41
Codajás,AM,26242,34087248.33
Codó,MA,119962,192738236.87
Coelho Neto,MA,48078,91744500.76
Coimbra,MG,7437,15831531.7
Coité do Nóia,AL,11049,26335941.72
Coivaras,PI,3916,10570952.03
Colares,PA,11641,20595496.33
Colatina,ES,121670,302826158.26
Colina,SP,18177,61080195.53
Colinas,MA,40097,72249677.12
Colinas,RS,2497,13094508.07
Colinas do Sul,GO,3563,17022036.6
Colinas do Tocantins,TO,33535,69167427.3
Colméia,TO,8581,17245139.33
Colniza,MT,32230,52261866.81
Colombo,PR,229872,306039866.2
Colorado,PR,23542,58113421.27
Colorado,RS,3546,15388409.95
Colorado do Oeste,RO,19001,33526810.37
Coluna,MG,9195,16320286.66
Colíder,MT,31707,65981593.41
Colômbia,SP,6203,34340493.41
Colônia Leopoldina,AL,21477,45887234.36
Colônia do Gurguéia,PI,6278,13818418.18
Colônia do Piauí,PI,7522,15853116.28
Combinado,TO,4839,10537462.64
Comendador Gomes,MG,3105,14620647.43
Comendador Levy Gasparian,RJ,8245,36251394.65
Comercinho,MG,7962,15864107.53
Comodoro,MT,19294,54324957.59
Conceição,PB,18816,31369062.66
Conceição da Aparecida,MG,10263,19456983.77
Conceição da Barra,ES,30895,81338841.23
Conceição da Barra de Minas,MG,4055,10006254.54
Conceição da Feira,BA,22448,37136174.73
Conceição das Alagoas,MG,25588,70685534.76
Conceição das Pedras,MG,2845,10626170.76
Conceição de Ipanema,MG,4618,10864875.03
Conceição de Macabu,RJ,22006,69592126.29
Conceição do Almeida,BA,18583,27592480.62
Conceição do Araguaia,PA,46302,81195654.36
Conceição do Canindé,PI,4532,12356708.5
Conceição do Castelo,ES,12673,35863076.55
Conceição do Coité,BA,67651,87945203.11
Conceição do Jacuípe,BA,33066,62556303.32
Conceição do Lago-Açu,MA,15554,29440778.96
Conceição do Mato Dentro,MG,18235,88130307.72
Conceição do Pará,MG,5430,17718008.57
Conceição do Rio Verde,MG,13559,21896619.57
Conceição do Tocantins,TO,4224,10121616.96
Conceição dos Ouros,MG,11151,21357310.27
Conchal,SP,26914,74905049.92
Conchas,SP,17286,48565684.75
Concórdia,SC,72073,218741013.24
Condado,PB,6722,12745486.82
Condado,PE,25632,42943703.22
Conde,BA,25961,51882110.8
Conde,PB,23554,61280573.86
Condeúba,BA,18312,36187879.85
Condor,RS,6804,22158264.58
Confins,MG,6409,29464885.65
Confresa,MT,27749,59860845.08
Congo,PB,4775,13103451.71
Congonhal,MG,11334,20492331.28
Congonhas,MG,52280,348461767.83
Congonhas do Norte,MG,5111,10969511.31
Congonhinhas,PR,8693,13778475.62
Conquista,MG,6860,19834372.25
Conquista D'Oeste,MT,3673,16081432.43
Conselheiro Lafaiete,MG,124370,189529924.41
Conselheiro Mairinck,PR,3813,12928942.56
Conselheiro Pena,MG,23088,40807627.84
Consolação,MG,1801,9210697.77
Constantina,RS,10086,29324417.36
Contagem,MG,643476,1460502879.42
Contenda,PR,17300,38840987.25
Contendas do Sincorá,BA,4340,14403294.44
Coqueiral,MG,9476,16249827.59
Coqueiro Baixo,RS,1564,9672959.73
Coqueiro Seco,AL,5844,15535415.51
Coqueiros do Sul,RS,2486,12527706.3
Coração de Jesus,MG,26933,44686107.94
Coração de Maria,BA,23228,45027869.45
Corbélia,PR,17016,45080753.14
Cordeiro,RJ,20965,64691823.41
Cordeiros,BA,8795,18473631.69
Cordeirópolis,SP,22945,111478387.96
Cordilheira Alta,SC,4114,18624415.46
Cordisburgo,MG,8981,14177447.62
Cordislândia,MG,3565,10856266.23
Coreaú,CE,22773,46687664.49
Coremas,PB,15400,24701074.52
Corguinho,MS,5403,19172479.68
Coribe,BA,15000,36539141.12
Corinto,MG,24457,39369835.14
Cornélio Procópio,PR,48487,101384154.4
Coroaci,MG,10422,22847909.93
Coroados,SP,5685,16926602.17
Coroatá,MA,63497,64942263.64
Coromandel,MG,28428,58840279.22
Coronel Barros,RS,2549,14439376.12
Coronel Bicaco,RS,7855,20767164.11
Coronel Domingos Soares,PR,7553,25377308.82
Coronel Ezequiel,RN,5583,13226819.29
Coronel Fabriciano,MG,108843,150972764.19
Coronel Freitas,SC,10236,36317057.08
Coronel José Dias,PI,4598,11737901.79
Coronel João Pessoa,RN,4955,15140824.57
Coronel João Sá,BA,17256,42082176.33
Coronel Macedo,SP,4965,17657498.53
Coronel Martins,SC,2527,12072688.36
Coronel Murta,MG,9394,16520790.63
Coronel Pacheco,MG,3101,10128730.81
Coronel Pilar,RS,1747,11647876.66
Coronel Sapucaia,MS,14712,36680795.84
Coronel Vivida,PR,21939,61641317.41
Coronel Xavier Chaves,MG,3440,10583488.91
Correia Pinto,SC,14063,43900761.65
Corrente,PI,26011,43310814.09
Correntes,PE,17901,36147527.01
Correntina,BA,33084,106450810.25
Cortês,PE,12624,37067426.93
Corumbataí,SP,4027,19468671.58
Corumbataí do Sul,PR,3817,13005208.98
Corumbaíba,GO,8945,31217508.39
Corumbiara,RO,8938,26936702.57
Corumbá,MS,108010,393226600.95
Corumbá de Goiás,GO,10896,23255857.95
Corupá,SC,14925,39212525.82
Coruripe,AL,56153,159020544.21
Cosmorama,SP,7396,25272888.65
Cosmópolis,SP,65628,148545279.41
Costa Marques,RO,16258,26118455.89
Costa Rica,MS,19175,94030980.28
Cotegipe,BA,14396,30574523.15
Cotia,SP,225306,637888666.85
Cotiporã,RS,4014,15159951.01
Cotriguaçu,MT,17209,31214760.93
Couto Magalhães,TO,5370,13344740.31
Couto de Magalhães de Minas,MG,4395,12706051.75
Coxilha,RS,2889,15745859.14
