Município,UF,População,Total Despesa
Itanagra,BA,8029,14383509.2
Itanhandu,MG,15006,28247785.97
Itanhangá,MT,5950,16498665.94
Itanhaém,SP,94977,322394991.64
Itanhomi,MG,12311,20328518.51
Itanhém,BA,20671,34268386.35
Itaobim,MG,21566,33191204.92
Itaocara,RJ,22824,54324434.82
Itapaci,GO,20557,32136180.88
Itapagipe,MG,14645,36922805.34
Itapajé,CE,50671,96224777.45
Itaparica,BA,22476,44354263.28
Itapebi,BA,10910,28911442.26
Itapecerica,MG,22082,31221725.69
Itapecerica da Serra,SP,165327,336899588.67
Itapecuru Mirim,MA,65713,103535155.15
Itapejara d'Oeste,PR,11335,25824628.17
Itapemirim,ES,33952,299635801.52
Itaperuna,RJ,98521,266463070.84
Itaperuçu,PR,26371,38361917.83
Itapetim,PE,13855,33074227.85
Itapetinga,BA,75440,126263847.8
Itapetininga,SP,155436,346843906.35
Itapeva,SP,92265,231393765.68
Itapicuru,BA,35632,56814204.7
Itapipoca,CE,123613,195749084.54
Itapira,SP,72514,219173477.45
Itapiranga,AM,8864,19223242.77
Itapirapuã,GO,7017,39825559.52
Itapirapuã Paulista,SP,4109,13304754.98
Itapiratins,TO,3711,11937866.36
Itapissuma,PE,25514,69454008.75
Itapitanga,BA,10799,20449186.1
Itapiúna,CE,19570,35778931.25
Itaporanga,PB,24317,33019658.19
Itaporanga,SP,15090,35610991.56
Itaporanga d'Ajuda,SE,32911,76995033.29
Itapororoca,PB,18129,26867602.01
Itaporã,MS,22568,44063035.16
Itaporã do Tocantins,TO,2482,8271039.67
Itapoá,SC,17521,69970499.81
Itapuca,RS,2341,10897466.61
Itapura,SP,4674,24210677.59
Itapuranga,GO,26667,39916709.35
Itapuã do Oeste,RO,9831,19968066.81
Itapuí,SP,13178,34075605.42
Itapé,BA,10448,19570740.82
Itaquaquecetuba,SP,348739,478581457.37
Itaquara,BA,8480,16830422.19
Itaqui,RS,39129,89099230.27
Itaquiraí,MS,19920,48242052.85
Itaquitinga,PE,16696,49222240.33
Itarana,ES,11319,30933462.74
Itarantim,BA,19968,35634072.18
Itararé,SP,49963,97789706.5
Itarema,CE,39955,72682837.37
Itariri,SP,16602,33374039.24
Itati,RS,2613,10082577.09
Itatiaia,RJ,29996,141193806.3
Itatiaiuçu,MG,10674,68431692.89
Itatiba,SP,111620,293563486.08
Itatiba do Sul,RS,4049,15748620.97
Itatim,BA,14691,37893988.29
Itatinga,SP,19520,61454017.36
Itatira,CE,20077,42118704.46
Itatuba,PB,10666,19121575.13
Itaubal,AP,4836,10023308.34
Itaueira,PI,10818,18345465.0
Itauçu,GO,8925,32761931.2
Itaverava,MG,5795,11916857.04
Itaí,SP,25792,69734078.31
Itaíba,PE,26462,51086187.77
Itaóca,SP,3334,15357681.8
Itaú,RN,5850,14032467.44
Itaúba,MT,4124,16568768.91
Itaúna,MG,90783,201086748.57
Itaúna do Sul,PR,3411,10963657.16
Itinga,MG,15012,24811256.63
Itinga do Maranhão,MA,25357,47562520.7
Itiquira,MT,12293,52818618.46
Itirapina,SP,16938,50523044.76
Itirapuã,SP,6277,16206291.86
Itiruçu,BA,13336,21872246.25
Itiúba,BA,38413,66553888.82
Itobi,SP,7819,13956643.07
Itororó,BA,21143,37771194.02
Itu,SP,165511,531795579.1
Ituaçu,BA,19311,36640677.6
Ituberá,BA,28934,48805950.56
Itueta,MG,6069,15578195.66
Ituiutaba,MG,102690,233418124.05
Itumbiara,GO,99526,243672496.03
Itupeva,SP,52627,193332602.56
Itupiranga,PA,51743,83873701.15
Ituporanga,SC,23777,51768690.67
Itutinga,MG,3963,14078197.91
Ituverava,SP,40776,120520738.26
Itá,SC,6383,35929956.99
Itápolis,SP,42135,92774575.9
Iuiú,BA,11294,21968711.21
Ivaiporã,PR,32705,61293665.04
Ivatuba,PR,3180,14471762.25
Ivaté,PR,7958,18048516.57
Ivaí,PR,13541,22863126.77
Ivinhema,MS,22881,58843359.99
Ivolândia,GO,2626,12622725.13
Ivorá,RS,2149,10009199.03
Ivoti,RS,21739,57416522.47
Içara,SC,52284,136517229.72
Iúna,ES,29423,60350615.32
Jaboatão dos Guararapes,PE,680943,989658872.73
Jaborandi,BA,9318,32818034.06
Jaborandi,SP,6864,23065298.34
Jaborá,SC,4040,16598006.65
Jaboti,PR,5166,13560927.49
Jaboticaba,RS,4136,12070917.68
Jaboticabal,SP,75436,241116621.22
Jaboticatubas,MG,18785,35455878.54
Jacaraci,BA,15380,29114688.55
Jacaraú,PB,14283,26159118.97
Jacareacanga,PA,41487,63264219.64
Jacareí,SP,224826,645851798.41
Jacaré dos Homens,AL,5469,15697108.49
Jaci,SP,6361,19931267.8
Jaciara,MT,26281,66924620.74
Jacinto,MG,12524,23956165.9
Jacinto Machado,SC,10642,25968883.09
Jacobina,BA,84577,141425094.11
Jacobina do Piauí,PI,5695,11982531.86
Jacuizinho,RS,2634,12362490.63
Jacundá,PA,55204,77469483.02
Jacupiranga,SP,17826,41429193.34
Jacutinga,MG,24648,55430820.4
Jacutinga,RS,3719,13836238.92
Jacuí,MG,7770,15390273.27
Jacuípe,AL,7177,18142229.39
Jaguaquara,BA,55127,74070419.64
Jaguarari,BA,32969,66955589.57
Jaguaraçu,MG,3124,10534064.41
Jaguaretama,CE,18018,36890324.57
Jaguari,RS,11631,31714096.83
Jaguariaíva,PR,34285,61811289.17
Jaguaribara,CE,10999,23188249.87
Jaguaribe,CE,34621,70342888.24
Jaguaripe,BA,18432,44038241.07
Jaguariúna,SP,50719,244566165.6
Jaguaruana,CE,33324,58042391.37
Jaguaruna,SC,18704,43871932.89
Jaguarão,RS,28393,53500317.88
Jaguaré,ES,28126,82700103.57
Jaicós,PI,18585,29775392.11
Jales,SP,48825,103307580.23
Jambeiro,SP,5981,30247505.15
Jampruca,MG,5333,11063462.38
Jandaia,GO,6281,25250726.9
Jandaia do Sul,PR,21131,50189291.07
Jandaíra,BA,11031,25620161.02
Jandaíra,RN,6875,14378746.47
Jandira,SP,117457,225968556.63
Janduís,RN,5436,14499817.68
Jangada,MT,7889,13147417.84
Janiópolis,PR,6226,18161814.47
Januária,MG,68065,83494568.35
Japaratinga,AL,8294,17396390.68
Japaratuba,SE,18098,78960386.32
Japaraíba,MG,4206,11773610.54
Japeri,RJ,99141,184725972.61
Japi,RN,5427,11822735.64
Japira,PR,5065,14825495.2
Japoatã,SE,13249,24438715.58
Japonvar,MG,8622,16576625.66
Japorã,MS,8429,23359196.47
Japurá,AM,5599,31037085.59
Japurá,PR,9095,20354575.65
Jaqueira,PE,11680,31168359.32
Jaquirana,RS,4167,14045184.59
Jaraguari,MS,6779,18981776.35
Jaraguá,GO,46048,76729454.33
Jaraguá do Sul,SC,160143,562506603.95
Jardim,CE,27069,50863112.99
Jardim,MS,25328,66665889.82
Jardim Alegre,PR,12280,26393275.24
Jardim Olinda,PR,1416,11012836.88
Jardim de Angicos,RN,2673,10481156.9
Jardim de Piranhas,RN,14476,27677810.63
Jardim do Mulato,PI,4402,10369634.02
Jardim do Seridó,RN,12540,19243606.0
Jardinópolis,SC,1697,11073016.97
Jardinópolis,SP,41228,105659999.87
Jari,RS,3660,14994620.81
Jarinu,SP,26921,97356649.2
Jaru,RO,55669,93923436.47
Jataí,GO,94890,274782624.27
Jataúba,PE,16770,37392873.8
Jati,CE,7785,23853105.29
Jatobá,MA,9596,20151065.14
Jatobá,PE,14526,29476415.96
Jatobá do Piauí,PI,4756,12357683.53
Jauru,MT,9482,25174314.02
Jaçanã,RN,8702,14707988.94
Jaíba,MG,36586,56203751.77
Jaú,SP,141703,338721960.61
Jaú do Tocantins,TO,3730,10492134.88
Jeceaba,MG,5340,33490653.68
Jenipapo de Minas,MG,7531,14885541.06
Jenipapo dos Vieiras,MA,16015,37755306.92
Jequeri,MG,12993,30704919.67
Jequitaí,MG,8021,15444560.71
Jequitibá,MG,5310,14761467.23
Jequitinhonha,MG,25260,39287766.94
Jequiá da Praia,AL,11918,35717844.4
Jequié,BA,161150,279071154.88
Jeremoabo,BA,40851,68055161.7
Jericó,PB,7703,14660535.0
Jeriquara,SP,3223,15521150.47
Jerumenha,PI,4397,10402578.45
Jerônimo Monteiro,ES,11792,31605149.14
Jesuânia,MG,4899,11989673.39
Jesuítas,PR,9017,18440541.53
Jesúpolis,GO,2428,10111753.95
Ji-Paraná,RO,129242,184993312.93
Jijoca de Jericoacoara,CE,18616,41195815.74
Jiquiriçá,BA,14993,25080480.19
Jitaúna,BA,13636,27610729.06
Joanésia,MG,5222,12517438.2
Joanópolis,SP,12610,29474782.52
Joaquim Felício,MG,4573,14440499.49
Joaquim Gomes,AL,23941,28863924.93
Joaquim Nabuco,PE,16038,35606052.3
Joaquim Pires,PI,14059,23202103.57
Joaquim Távora,PR,11447,23035493.65
Joaçaba,SC,28705,109746989.31
Joaíma,MG,15523,29861361.01
Joca Claudino,PB,2675,11863097.4
Joca Marques,PI,5282,12635464.93
Joinville,SC,554601,1434141618.48
Jordânia,MG,10786,17247306.75
Jordão,AC,7330,19822771.62
Joselândia,MA,15792,33967085.68
Josenópolis,MG,4804,13670315.49
José Boiteux,SC,4850,14891261.48
José Bonifácio,SP,35197,82720824.04
José Gonçalves de Minas,MG,4650,13383794.55
José Raydan,MG,4738,11832839.37
José da Penha,RN,6049,12699658.54
João Alfredo,PE,32651,55662825.98
João Costa,PI,2968,9978556.88
João Câmara,RN,34324,51229108.24
João Dourado,BA,24894,41784513.44
João Lisboa,MA,23338,42854754.41
João Monlevade,MG,78040,186344546.0
João Neiva,ES,16946,48337517.87
João Pessoa,PB,780738,1810283348.39
João Pinheiro,MG,47870,87163690.33
João Ramalho,SP,4389,18402851.88
Juara,MT,33483,63022738.3
Juarez Távora,PB,7797,13811508.51
Juarina,TO,2253,8009675.47
Juazeirinho,PB,17737,30084819.73
Juazeiro,BA,216588,399515964.05
Juazeiro do Norte,CE,263704,381143947.51
Juazeiro do Piauí,PI,4837,12136005.56
Jucati,PE,11133,23954195.42
Jucurutu,RN,18409,35512954.63
Jucuruçu,BA,10272,21619776.47
Jucás,CE,24417,44522158.38
Juiz de Fora,MG,550710,1301042496.32
Jumirim,SP,3092,13559482.65
Junco do Maranhão,MA,3539,14309159.83
Junco do Seridó,PB,6995,9927013.27
Jundiaí,SP,397965,1502201721.61
Jundiaí do Sul,PR,3469,11423484.36
Jundiá,AL,4253,14890039.57
Jundiá,RN,3821,11822326.33
Junqueirópolis,SP,19918,52993917.89
Jupi,PE,14427,34953938.98
Juquitiba,SP,30443,61697870.0
Juquiá,SP,19446,46739915.65
Juramento,MG,4307,11926787.63
Juranda,PR,7726,20184072.87
Jurema,PE,15112,29163495.51
Jurema,PI,4641,14991110.9
Juripiranga,PB,10616,19905775.2
Juru,PB,9906,19993613.58
Juruaia,MG,10008,21370681.4
Juruti,PA,52755,107405143.28
Juruá,AM,12807,43775986.14
Juscimeira,MT,11179,22713416.68
Jussara,BA,15844,31524296.32
Jussara,GO,19402,42986350.17
Jussara,PR,6931,21924580.94
Jussari,BA,6434,15770993.06
Jussiape,BA,7429,15240945.22
Jutaí,AM,16977,55261039.6
Juti,MS,6321,20213644.65
Juvenília,MG,5862,15014227.38
Juína,MT,39640,78664503.56
Jóia,RS,8643,25131466.94
Júlio Borges,PI,5496,11846609.19
Júlio Mesquita,SP,4663,15290276.51
Júlio de Castilhos,RS,20074,48758288.91
Kaloré,PR,4473,14921597.93
Lacerdópolis,SC,2244,13579551.3
Ladainha,MG,17881,29514342.3
Lafaiete Coutinho,BA,4046,14552509.72
Lagamar,MG,7800,16280694.0
Lagarto,SE,101305,152818947.05
Lages,SC,158846,439481599.79
Lago Verde,MA,15820,30247640.48
Lago da Pedra,MA,48511,72741211.93
Lago do Junco,MA,10565,25144073.6
Lago dos Rodrigues,MA,8745,21691999.33
Lagoa,PB,4698,12266187.88
Lagoa Alegre,PI,8290,11160200.54
Lagoa Dourada,MG,12874,23917905.79
Lagoa Formosa,MG,17962,41862425.06
Lagoa Grande,MG,9216,20102573.45
Lagoa Grande,PE,24475,45514936.56
Lagoa Grande do Maranhão,MA,12822,21179255.49
Lagoa Nova,RN,15110,27651295.05
Lagoa Real,BA,15676,28059862.21
Lagoa Salgada,RN,8076,16170561.92
Lagoa Santa,MG,58702,153213746.65
Lagoa Seca,PB,26950,42350479.51
Lagoa d'Anta,RN,6640,13462376.89
Lagoa da Canoa,AL,18437,40536655.58
Lagoa da Confusão,TO,11859,21152805.55
Lagoa da Prata,MG,49654,75682803.19
Lagoa de Dentro,PB,7592,16584091.55
Lagoa de Pedras,RN,7425,15933038.75
Lagoa de São Francisco,PI,6590,12714581.11
Lagoa de Velhos,RN,2762,10244024.09
Lagoa do Barro do Piauí,PI,4570,11222421.98
Lagoa do Carro,PE,17247,31793059.48
Lagoa do Mato,MA,11005,36279941.05
Lagoa do Ouro,PE,12777,31385418.4
Lagoa do Piauí,PI,3963,11402438.19
Lagoa do Sítio,PI,5022,12558544.12
Lagoa do Tocantins,TO,3957,8497199.0
Lagoa dos Gatos,PE,16131,31737012.39
Lagoa dos Patos,MG,4285,13067187.82
Lagoa dos Três Cantos,RS,1649,12236798.45
Lagoinha,SP,4960,16019439.57
Lagoinha do Piauí,PI,2757,7860264.2
Laguna,SC,44316,90588477.65
Laguna Carapã,MS,6935,31859362.59
Laje,BA,23682,43681338.12
Laje do Muriaé,RJ,7341,37168785.2
Lajeado,RS,77761,227576619.02
Lajeado,TO,2991,25959281.61
Lajeado Grande,SC,1479,10688241.39
Lajeado Novo,MA,7287,15280340.02
Lajeado do Bugre,RS,2583,12869519.21
Lajedinho,BA,3993,14760375.6
Lajedo,PE,38898,70320073.44
Lajedo do Tabocal,BA,8810,17738537.64
Lajedão,BA,3997,14710362.15
Lajes,RN,11065,23155404.42
Lajes Pintadas,RN,4794,11464251.29
Lajinha,MG,20241,33247062.58
Lamarão,BA,9554,90017464.81
Lambari,MG,20564,33645562.35
Lambari D'Oeste,MT,5708,16823023.78
Lamim,MG,3517,10896070.03
Landri Sales,PI,5251,13635361.05
Lapa,PR,47294,97123737.71
Lapão,BA,27432,53487643.57
Laranja da Terra,ES,11428,34565654.71
Laranjal,PR,6337,16477483.91
Laranjal Paulista,SP,27122,73115843.41
Laranjal do Jari,AP,44777,77597126.75
Laranjeiras,SE,28835,119115220.35
Laranjeiras do Sul,PR,32036,64286161.05
Lassance,MG,6663,17787491.49
Lastro,PB,2787,10612737.47
Laurentino,SC,6500,17238216.13
Lauro Muller,SC,14919,33180828.03
Lauro de Freitas,BA,188013,410799848.57
Lavandeira,TO,1782,3498064.66
Lavras,MG,99229,201003222.15
Lavras da Mangabeira,CE,31409,51115050.95
Lavínia,SP,10297,23874995.16
Leandro Ferreira,MG,3297,10129155.61
Lebon Régis,SC,12091,24887907.06
Leme,SP,98460,220355289.85
Leme do Prado,MG,4974,15950003.77
Lençóis,BA,11340,23411076.19
Lençóis Paulista,SP,65587,172830666.13
Leoberto Leal,SC,3258,11409501.97
Leopoldina,MG,53032,73519873.18
Leopoldo de Bulhões,GO,8150,17958006.24
Leópolis,PR,4182,12503537.38
Liberato Salzano,RS,5789,18516851.41
Liberdade,MG,5373,12653422.6
Licínio de Almeida,BA,12965,19744291.19
Lidianópolis,PR,3831,14015512.34
Lima Campos,MA,11612,27819119.63
Lima Duarte,MG,16786,30669803.06
Limeira,SP,294128,764149172.28
Limeira do Oeste,MG,7327,27207672.65
Limoeiro,PE,56336,90837242.94
Limoeiro de Anadia,AL,28439,53332300.06
Limoeiro do Ajuru,PA,26961,41887919.46
Limoeiro do Norte,CE,57782,111178439.77
Lindoeste,PR,5247,16238952.89
Lindolfo Collor,RS,5621,16418507.87
Lindóia,SP,7377,29289844.05
Lindóia do Sul,SC,4659,16638200.81
Linha Nova,RS,1697,7779552.28
Lins,SP,75612,166537655.96
Livramento,PB,7338,14640381.99
Livramento de Nossa Senhora,BA,45647,65029849.17
Lizarda,TO,3801,9113240.14
Loanda,PR,22448,50507368.15
Lobato,PR,4658,17383006.79
Londrina,PR,543003,1351421592.37
Lontra,MG,8881,16977126.6
Lontras,SC,11200,25943672.75
Lorena,SP,86764,164390727.36
Loreto,MA,11795,23824621.31
Lourdes,SP,2238,12004041.02
Louveira,SP,42796,333240949.4
Lucas do Rio Verde,MT,55094,178353427.52
Lucena,PB,12635,27335721.51
Lucianópolis,SP,2355,14094431.73
Luciara,MT,2121,8517708.33
Lucrécia,RN,3897,11569583.37
Lucélia,SP,21059,47172304.9
Luislândia,MG,6685,12104409.28
Luiz Alves,SC,11653,32826318.71
Luiziana,PR,7479,21753693.48
Luiziânia,SP,5449,14897622.27
Luminárias,MG,5571,11292619.44
Lunardelli,PR,5159,13635918.22
Lupionópolis,PR,4832,14919204.19
Lupércio,SP,4536,17250310.18
Lutécia,SP,2741,13510148.75
Luz,MG,18230,35095861.07
Luzerna,SC,5700,19727932.63
Luzinópolis,TO,2896,7982103.66
Luziânia,GO,191139,309016211.45
Luís Antônio,SP,13046,53239652.25
Luís Correia,PI,29415,49675834.91
Luís Domingues,MA,6744,13371407.63
Luís Eduardo Magalhães,BA,76420,206353538.51
Luís Gomes,RN,10086,17769382.69
Lábrea,AM,42439,64587505.45
Macajuba,BA,11836,22631551.86
Macambira,SE,6774,15044836.22
Macaparana,PE,24904,48192404.97
Macapá,AP,446757,563438335.55
Macarani,BA,18608,33044033.1
Macatuba,SP,16961,50422355.86
Macau,RN,31037,100075634.78
Macaubal,SP,8006,19248517.56
Macaíba,RN,76801,130784845.11
Macaúbas,BA,49861,79231908.14
Macedônia,SP,3751,14855089.1
Maceió,AL,1005319,1864031954.73
Machacalis,MG,7210,13525146.52
Machadinho,RS,5654,19675323.22
Machadinho D'Oeste,RO,36412,64451873.44
Machado,MG,41070,68682050.76
Machados,PE,15046,33151510.74
Macieira,SC,1823,12365597.33
Macuco,RJ,5380,35756311.12
Macururé,BA,8390,15484081.83
Madalena,CE,19225,34588007.78
Madeiro,PI,8075,14328205.17
Madre de Deus,BA,19985,142872284.19
Madre de Deus de Minas,MG,5108,11705137.65
Maetinga,BA,5561,18391035.06
Magalhães de Almeida,MA,18982,49428855.74
Magda,SP,3230,15154371.16
Magé,RJ,233634,401214044.3
Maiquinique,BA,9976,17813115.35
Mairi,BA,20144,35583652.1
Mairinque,SP,45729,124452396.08
Mairiporã,SP,90627,196563038.37
Mairipotaba,GO,2433,10837197.49
Major Gercino,SC,3389,11625863.55
Major Isidoro,AL,19963,42443644.89
Major Sales,RN,3856,12072386.15
Major Vieira,SC,7841,19834809.71
Malhada,BA,17416,35835176.23
Malhada de Pedras,BA,8918,17901160.05
Malhada dos Bois,SE,3632,13777640.2
Malhador,SE,12550,20833877.64
Mallet,PR,13522,27645842.55
Malta,PB,5675,12229876.35
Mamanguape,PB,44030,60784214.16
Mambaí,GO,7772,16447816.94
Mamborê,PR,14017,39474363.01
Mamonas,MG,6573,13891618.28
Mampituba,RS,3085,13428721.04
Manacapuru,AM,92996,147241396.03
Manaquiri,AM,27480,40822771.57
Manari,PE,19910,38698986.6
Manaus,AM,2020301,3785748045.25
Manaíra,PB,11037,16101675.53
Mandaguari,PR,34150,73749698.81
Mandaguaçu,PR,21419,45175665.2
Mandirituba,PR,24516,51776374.78
Manduri,SP,9529,25702761.11
Manfrinópolis,PR,3003,12170232.05
Manga,MG,19757,36112749.7
Mangaratiba,RJ,40008,315501185.7
Mangueirinha,PR,17367,53191155.29
Manhuaçu,MG,85909,144572253.26
Manhumirim,MG,22465,38370635.52
Manicoré,AM,52200,100828460.37
Manoel Emídio,PI,5262,12909092.64
Manoel Ribas,PR,13635,30142229.58
Manoel Urbano,AC,8514,15357538.35
Manoel Viana,RS,7347,16845952.8
Manoel Vitorino,BA,14618,36092825.07
Mansidão,BA,13652,28550330.84
Mantena,MG,28023,54618046.06
Mantenópolis,ES,14966,37588689.12
Maquiné,RS,7053,15577669.9
Mar Vermelho,AL,3674,14036631.3
Mar de Espanha,MG,12480,20725168.89
Mara Rosa,GO,10511,21166708.51
Marabá,PA,257062,831996607.58
Marabá Paulista,SP,5345,19040987.59
Maracaju,MS,42101,119599496.88
Maracanaú,CE,219749,508345078.72
Maracanã,PA,28643,55730147.84
Maracaçumé,MA,20549,34591271.91
Maracaí,SP,13878,41322025.7
Maragogi,AL,31748,62310829.91
Maragogipe,BA,45928,90017464.81
Maraial,PE,11858,25132282.26
Marajá do Sena,MA,7689,21237256.55
Maranguape,CE,122020,165272601.63
Maranhãozinho,MA,15384,29699976.39
Marapanim,PA,27262,53352423.92
Marapoama,SP,2852,14103541.81
Marataízes,ES,37535,128793672.03
Maratá,RS,2649,14998030.13
Maravilha,AL,9962,23753039.09
Maravilha,SC,23975,55545477.71
Maravilhas,MG,7674,15375520.06
Maraã,AM,18367,44398482.15
Maraú,BA,21098,41691355.61
Marcação,PB,8241,14363011.78
Marcelino Ramos,RS,5074,15662997.72
Marcelino Vieira,RN,8502,15829034.06
Marcelândia,MT,11090,28393364.95
Marcionílio Souza,BA,10962,21919865.71
Marco,CE,26219,52502048.86
Marcolândia,PI,8186,16264089.64
Marcos Parente,PI,4482,10434001.32
Marechal Cândido Rondon,PR,50299,122415417.01
Marechal Deodoro,AL,50512,181971465.6
Marechal Floriano,ES,15910,44597118.52
Marechal Thaumaturgo,AC,16380,36124697.59
Marema,SC,2046,12665675.88
Maria Helena,PR,6007,16062030.08
Maria da Fé,MG,14534,24249007.69
Mariana,MG,58233,331858740.27
Mariana Pimentel,RS,3913,14134437.06
Mariano Moro,RS,2223,11648836.58
Marianópolis do Tocantins,TO,4814,11229440.75
Maribondo,AL,13719,28194137.3
Maricá,RJ,143111,521743133.19
Marilac,MG,4286,17542928.49
Marilena,PR,7117,15860606.18
Mariluz,PR,10534,26661727.22
Marilândia,ES,12224,32637868.93
Maringá,PR,391698,974055360.22
Marinópolis,SP,2155,11750053.3
Maripá,PR,5802,23800288.26
Maripá de Minas,MG,2934,10838314.79
Marituba,PA,120305,193960689.94
Marizópolis,PB,6473,15504938.01
Mariápolis,SP,4064,12142650.12
Mariópolis,PR,6558,20668790.87
Marliéria,MG,4126,13324223.51
Marmeleiro,PR,14434,33446682.97
Marmelópolis,MG,2958,9794760.89
Marques de Souza,RS,4171,14068802.53
Martinho Campos,MG,13248,26325715.71
Martins,RN,8661,16066171.26
Martins Soares,MG,7858,15835800.57
Martinópole,CE,10796,24408187.99
Martinópolis,SP,25641,63904764.01
Maruim,SE,17076,33580029.29
Marumbi,PR,4750,14730327.29
Marzagão,GO,2184,9774193.28
Marília,SP,230336,687621029.44
Mascote,BA,15131,29277297.54
Massapê,CE,37214,58528511.83
Massapê do Piauí,PI,6315,12042770.97
Massaranduba,PB,13548,21139369.45
Massaranduba,SC,15806,37581635.96
Mata Grande,AL,25659,56656260.08
Mata Roma,MA,16169,38582024.94
Mata Verde,MG,8363,15594130.35
Mata de São João,BA,45194,147882244.07
Mataraca,PB,8088,22999930.21
Mateiros,TO,2478,10008509.03
Matelândia,PR,17186,49359054.92
Materlândia,MG,4659,12548108.16
Mateus Leme,MG,29873,57850954.49
Mathias Lobato,MG,3389,12858639.29
Matias Barbosa,MG,14196,40377685.33
Matias Cardoso,MG,10717,22168020.23
Matias Olímpio,PI,10693,17151201.95
Matina,BA,12217,23271876.98
Matinha,MA,22673,45874229.95
Matinhas,PB,4475,10804515.95
Matinhos,PR,32148,86274546.86
Mato Castelhano,RS,2563,11730038.15
Mato Grosso,PB,2845,10042716.92
Mato Leitão,RS,4161,16026539.08
Mato Queimado,RS,1808,11075548.76
Mato Rico,PR,3716,13348702.05
Mato Verde,MG,12921,20085602.28
Matos Costa,SC,2729,12053120.24
Matozinhos,MG,36382,60704061.21
Matriz de Camaragibe,AL,25006,52307625.54
Matupá,MT,15206,38529032.22
Maturéia,PB,6363,13604366.27
Matutina,MG,3853,11604300.59
Matão,SP,80990,176232914.4
Matões,MA,32773,55064776.49
Matões do Norte,MA,15758,34628898.26
Maurilândia,GO,12737,22398398.08
Maurilândia do Tocantins,TO,3338,9706987.35
Mauriti,CE,45881,80717412.74
Mauá,SP,448776,805683366.0
Mauá da Serra,PR,9534,23030346.94
Maués,AM,58834,108566619.65
Maxaranguape,RN,11628,23276339.51
Maximiliano de Almeida,RS,4901,12905007.5
Mazagão,AP,19157,39700709.45
Medeiros,MG,3676,14044278.45
Medeiros Neto,BA,23420,43767292.52
Medianeira,PR,44523,92389322.43
Medicilândia,PA,29444,49319186.46
Medina,MG,21485,30571697.39
Meleiro,SC,7076,22000485.71
Mendes,RJ,18086,62340066.44
Mendes Pimentel,MG,6541,15064250.84
Mendonça,SP,5089,21731513.27
Mercedes,PR,5357,22401947.97
Mercês,MG,10784,17977404.83
Meridiano,SP,3923,17798950.55
Meruoca,CE,14529,37825197.97
Mesquita,MG,6038,12712650.53
Mesquita,RJ,170473,270324714.54
Messias,AL,17350,42244183.57
Messias Targino,RN,4489,11337731.64
Mesópolis,SP,1933,13833944.84
Miguel Alves,PI,32993,49712882.23
Miguel Calmon,BA,27627,39468119.94
Miguel Leão,PI,1239,6849849.22
Miguel Pereira,RJ,24829,74019342.05
Miguelópolis,SP,21602,73356394.51
Milagres,BA,11700,22139594.17
Milagres,CE,28419,44211041.33
Milagres do Maranhão,MA,8261,17745132.54
Milhã,CE,13188,25773752.23
Milton Brandão,PI,6791,14058190.22
Mimoso de Goiás,GO,2723,11033750.75
Mimoso do Sul,ES,27329,62183613.51
Minas Novas,MG,31864,45395835.42
Minas do Leão,RS,7984,18256252.29
Minaçu,GO,31206,100441958.61
Mineiros do Tietê,SP,12642,32198611.71
Ministro Andreazza,RO,10860,26571318.46
Mira Estrela,SP,2988,16978888.52
Mirabela,MG,13598,22038396.65
Miracatu,SP,20660,55511334.43
Miracema,RJ,26724,87298858.25
Miracema do Tocantins,TO,19934,45888731.97
Mirador,MA,20586,35441430.35
Mirador,PR,2345,11461308.79
Miradouro,MG,10718,20493254.85
Miraguaí,RS,4985,13229279.06
Miranda,MS,26890,56565685.86
Miranda do Norte,MA,26979,56113867.6
Mirandiba,PE,15008,26274590.72
Mirandópolis,SP,28902,65924002.29
Mirangaba,BA,17881,35265385.4
Mirante,BA,10081,20633418.97
Mirante da Serra,RO,12414,19620779.05
Mirante do Paranapanema,SP,17901,49722363.35
Miraselva,PR,1890,9433065.92
Mirassol,SP,57390,119191467.5
Mirassol d'Oeste,MT,26188,43229213.93
Mirassolândia,SP,4622,14194769.39
Miravânia,MG,4803,14381363.2
Miraíma,CE,13345,27691397.23
Mirim Doce,SC,2450,11794358.12
Mirinzal,MA,14570,31967330.45
Missal,PR,10830,39696969.65
Missão Velha,CE,35150,56694931.17
Mocajuba,PA,28933,30846005.06
Mococa,SP,68695,140986633.73
Modelo,SC,4158,16744378.46
Moeda,MG,4903,9465008.41
Moema,MG,7406,15787536.65
Mogeiro,PB,13333,28080182.89
Mogi Guaçu,SP,146114,403563448.56
Mogi Mirim,SP,91027,305241778.88
Mogi das Cruzes,SP,419839,885241474.86
Moiporá,GO,1724,8714782.9
Moita Bonita,SE,11372,20730466.97
Moju,PA,76096,139233008.85
Mojuí dos Campos,PA,15341,31861573.13
Mombaça,CE,43557,66970835.7
Mombuca,SP,3426,18305151.66
Mondaí,SC,11034,30309899.71
Mongaguá,SP,51580,160324268.3
Monjolos,MG,2365,10656090.94
Monsenhor Gil,PI,10410,20941533.07
Monsenhor Hipólito,PI,7565,14290768.5
Monsenhor Paulo,MG,8583,16730982.76
Monsenhor Tabosa,CE,16998,34280127.01
Montadas,PB,5441,12884580.22
Montalvânia,MG,15875,24053936.16
Montanha,ES,19138,53835908.05
Montanhas,RN,11608,20888348.95
Montauri,RS,1562,10817719.98
Monte Alegre,PA,56231,115767474.93
