BA,Ubaíra,Nordeste,190.428,173.384,168.758,197.306,249.504,139.552,148.097,167.960,190.428,173.384
BA,Uibaí,Nordeste,96.626,89.850,88.891,96.551,105.363,74.611,83.464,89.314,96.626,89.850
BA,Umburanas,Nordeste,138.016,117.997,145.000,143.772,158.556,73.705,94.900,108.030,138.016,117.997
BA,Una,Nordeste,286.463,254.452,261.317,268.362,262.977,242.869,269.723,282.558,286.463,254.452
BA,Urandi,Nordeste,163.810,166.606,161.305,179.915,195.167,127.914,136.398,136.810,163.810,166.606
BA,Uruçuca,Nordeste,199.798,211.900,228.210,236.837,259.974,157.664,179.293,189.304,199.798,211.900
BA,Utinga,Nordeste,151.305,156.171,158.987,168.601,175.927,115.145,129.643,139.506,151.305,156.171
BA,Valente,Nordeste,212.044,224.142,225.588,235.944,245.519,161.493,164.642,196.136,212.044,224.142
BA,Valença,Nordeste,1.407.503,1.438.202,1.454.019,1.577.317,1.576.913,1.106.119,1.195.982,1.325.324,1.407.503,1.438.202
BA,Varzedo,Nordeste,96.140,104.602,100.656,105.389,120.819,62.362,65.494,87.271,96.140,104.602
BA,Vera Cruz,Nordeste,521.948,514.302,540.095,527.675,545.196,432.069,465.766,503.806,521.948,514.302
BA,Vereda,Nordeste,82.426,71.690,71.879,74.431,84.323,106.034,71.615,72.340,82.426,71.690
BA,Vitória da Conquista,Nordeste,6.227.314,6.511.654,7.035.840,7.263.725,7.131.575,4.993.373,5.385.015,5.760.130,6.227.314,6.511.654
BA,Várzea Nova,Nordeste,104.782,119.618,106.068,198.350,208.063,81.910,87.518,99.562,104.782,119.618
BA,Várzea da Roça,Nordeste,88.161,89.762,90.491,95.468,105.436,68.112,77.110,88.002,88.161,89.762
BA,Várzea do Poço,Nordeste,79.766,75.632,82.589,91.058,97.966,49.721,58.829,68.127,79.766,75.632
BA,Wagner,Nordeste,74.110,69.046,68.725,74.936,80.244,46.668,64.828,62.804,74.110,69.046
BA,Wanderley,Nordeste,132.380,122.287,127.540,132.508,149.583,100.959,117.753,133.572,132.380,122.287
BA,Wenceslau Guimarães,Nordeste,271.403,241.394,244.192,268.884,293.964,198.234,223.686,262.180,271.403,241.394
BA,Xique-Xique,Nordeste,342.352,369.520,391.994,410.620,416.893,278.198,326.177,325.877,342.352,369.520
BA,Água Fria,Nordeste,139.039,136.430,110.288,129.713,143.084,80.214,91.617,106.758,139.039,136.430
BA,Érico Cardoso,Nordeste,56.994,60.644,63.243,65.747,72.740,42.449,48.490,51.682,56.994,60.644
CE,Milagres,Nordeste,199.219,222.861,231.515,240.821,276.985,160.552,196.253,192.052,199.219,222.861
CE,Abaiara,Nordeste,73.672,92.951,87.933,94.460,108.550,50.468,64.718,66.037,73.672,92.951
CE,Acaraú,Nordeste,581.919,634.060,567.089,708.010,836.878,467.824,523.629,551.031,581.919,634.060
CE,Acopiara,Nordeste,376.458,396.748,389.055,462.562,513.878,287.937,334.997,348.629,376.458,396.748
CE,Aiuaba,Nordeste,101.735,104.668,112.897,129.382,151.190,78.557,93.440,106.085,101.735,104.668
CE,Alcântaras,Nordeste,59.520,69.284,76.963,81.663,90.408,47.742,59.834,59.306,59.520,69.284
CE,Altaneira,Nordeste,45.370,53.087,51.200,58.420,65.486,37.585,47.454,43.730,45.370,53.087
CE,Alto Santo,Nordeste,132.993,145.319,155.351,182.898,201.624,105.060,125.514,129.449,132.993,145.319
CE,Amontada,Nordeste,421.866,431.415,439.712,516.670,534.505,285.779,366.321,318.742,421.866,431.415
CE,Antonina do Norte,Nordeste,51.626,57.873,54.721,64.406,68.466,41.968,48.522,47.877,51.626,57.873
CE,Apuiarés,Nordeste,92.827,114.655,104.223,113.872,112.130,66.228,79.514,86.910,92.827,114.655
CE,Aquiraz,Nordeste,2.157.485,2.205.947,1.932.049,2.632.144,3.411.179,1.548.885,1.651.351,1.828.068,2.157.485,2.205.947
CE,Aracati,Nordeste,1.217.460,1.275.711,1.137.552,1.406.372,1.478.029,990.305,1.084.381,1.162.571,1.217.460,1.275.711
CE,Aracoiaba,Nordeste,190.898,205.049,200.079,229.871,262.317,138.521,161.504,175.639,190.898,205.049
CE,Ararendá,Nordeste,64.808,78.721,80.503,84.732,88.737,47.808,57.693,60.571,64.808,78.721
CE,Araripe,Nordeste,148.355,161.910,149.593,170.052,189.736,121.403,155.186,150.348,148.355,161.910
CE,Aratuba,Nordeste,93.365,148.415,131.893,125.472,156.987,65.219,82.423,83.743,93.365,148.415
CE,Arneiroz,Nordeste,50.166,53.342,55.550,58.792,66.418,35.319,42.165,46.165,50.166,53.342
CE,Assaré,Nordeste,151.369,219.085,167.912,196.575,272.279,141.881,177.457,160.025,151.369,219.085
CE,Aurora,Nordeste,175.856,194.773,190.049,209.641,212.868,137.710,166.863,169.293,175.856,194.773
CE,Baixio,Nordeste,41.926,45.673,57.803,55.414,64.493,31.240,37.478,39.911,41.926,45.673
CE,Banabuiú,Nordeste,142.328,165.116,163.626,183.515,209.097,108.874,128.004,135.281,142.328,165.116
CE,Barbalha,Nordeste,854.808,926.510,873.316,1.057.319,1.197.157,578.694,728.017,707.853,854.808,926.510
CE,Barreira,Nordeste,145.795,164.954,161.614,183.368,205.182,111.136,124.663,135.582,145.795,164.954
CE,Barro,Nordeste,156.147,179.641,177.370,194.427,226.221,121.567,141.029,149.082,156.147,179.641
CE,Barroquinha,Nordeste,96.980,102.556,102.923,110.078,122.903,78.006,92.032,96.717,96.980,102.556
CE,Baturité,Nordeste,298.091,368.450,339.485,390.763,417.494,237.707,335.146,327.536,298.091,368.450
CE,Beberibe,Nordeste,632.728,798.724,745.425,873.849,967.518,499.228,581.926,621.283,632.728,798.724
CE,Bela Cruz,Nordeste,205.275,239.169,244.724,268.137,266.780,150.927,167.162,187.225,205.275,239.169
CE,Boa Viagem,Nordeste,368.213,404.589,395.707,469.723,506.713,285.693,337.438,345.382,368.213,404.589
CE,Brejo Santo,Nordeste,686.692,591.211,515.259,677.365,707.769,334.378,539.086,593.572,686.692,591.211
CE,Camocim,Nordeste,613.524,663.652,589.611,718.819,738.666,450.700,536.578,545.101,613.524,663.652
CE,Campos Sales,Nordeste,201.419,225.833,201.810,267.501,309.218,171.344,199.452,199.437,201.419,225.833
CE,Canindé,Nordeste,643.018,713.727,655.467,888.885,994.826,458.613,566.151,615.599,643.018,713.727
CE,Capistrano,Nordeste,113.574,148.379,178.074,154.909,188.732,87.922,111.956,110.870,113.574,148.379
CE,Caridade,Nordeste,116.149,126.878,129.629,154.519,178.969,82.660,101.595,111.431,116.149,126.878
CE,Caririaçu,Nordeste,177.432,199.735,205.795,209.969,247.912,130.863,155.775,156.561,177.432,199.735
CE,Cariré,Nordeste,119.520,141.115,155.243,163.447,174.629,86.581,99.224,110.727,119.520,141.115
CE,Cariús,Nordeste,129.647,138.687,141.766,144.539,164.157,81.832,107.209,104.195,129.647,138.687
CE,Carnaubal,Nordeste,108.308,119.644,121.779,131.300,152.327,89.526,102.348,96.758,108.308,119.644
CE,Cascavel,Nordeste,874.540,896.071,751.069,919.612,954.550,640.554,777.588,822.905,874.540,896.071
CE,Catarina,Nordeste,104.171,111.491,121.876,118.973,139.736,77.238,90.472,98.351,104.171,111.491
CE,Catunda,Nordeste,81.492,85.801,82.305,113.083,104.429,62.428,77.222,76.508,81.492,85.801
CE,Caucaia,Nordeste,5.443.796,5.862.516,5.069.517,6.915.884,7.257.971,4.750.602,5.582.491,5.743.008,5.443.796,5.862.516
CE,Cedro,Nordeste,184.395,187.814,186.986,205.687,226.044,133.563,166.772,171.302,184.395,187.814
CE,Chaval,Nordeste,81.616,92.311,84.012,95.474,101.725,65.653,73.708,75.915,81.616,92.311
CE,Chorozinho,Nordeste,139.148,268.126,357.096,287.660,337.811,111.909,128.139,132.403,139.148,268.126
CE,Choró,Nordeste,73.022,83.643,82.146,124.553,172.741,58.757,69.800,71.054,73.022,83.643
CE,Coreaú,Nordeste,134.921,150.373,151.088,175.912,190.909,105.188,119.973,127.735,134.921,150.373
CE,Crateús,Nordeste,666.759,745.345,700.368,852.098,895.218,479.661,618.322,627.712,666.759,745.345
CE,Crato,Nordeste,1.512.879,1.537.775,1.377.807,1.759.506,1.719.123,1.180.605,1.419.549,1.419.884,1.512.879,1.537.775
CE,Croatá,Nordeste,116.341,131.525,142.075,179.296,205.773,93.684,100.561,100.814,116.341,131.525
CE,Cruz,Nordeste,190.953,229.864,228.764,285.697,295.708,124.806,143.382,172.982,190.953,229.864
CE,Deputado Irapuan Pinheiro,Nordeste,65.245,66.828,63.751,73.557,87.975,47.443,57.296,60.004,65.245,66.828
CE,Eusébio,Nordeste,3.079.857,2.956.704,2.474.145,3.188.297,3.184.375,2.071.769,2.543.038,2.724.213,3.079.857,2.956.704
CE,Farias Brito,Nordeste,130.607,194.785,159.465,188.454,208.411,103.446,197.370,137.169,130.607,194.785
CE,Forquilha,Nordeste,179.012,208.815,189.924,226.039,248.278,115.944,136.770,151.763,179.012,208.815
CE,Fortaleza,Nordeste,60.088.001,61.592.347,66.381.302,67.401.430,65.160.893,49.758.763,56.116.644,57.211.200,60.088.001,61.592.347
CE,Fortim,Nordeste,140.985,157.617,162.009,205.358,238.016,117.447,130.698,141.535,140.985,157.617
CE,Frecheirinha,Nordeste,219.200,250.155,256.854,268.383,233.638,104.417,157.911,190.628,219.200,250.155
CE,General Sampaio,Nordeste,44.118,53.075,58.853,69.603,77.116,37.793,43.740,45.660,44.118,53.075
CE,Granja,Nordeste,374.710,367.695,375.808,394.753,438.401,242.140,284.385,324.554,374.710,367.695
CE,Granjeiro,Nordeste,31.750,38.618,43.186,45.073,46.996,24.620,31.341,30.297,31.750,38.618
CE,Graça,Nordeste,86.414,96.013,104.754,105.941,116.811,64.751,76.852,81.956,86.414,96.013
CE,Groaíras,Nordeste,70.042,77.900,80.715,87.569,96.576,52.723,64.077,67.260,70.042,77.900
CE,Guaiúba,Nordeste,168.289,209.217,204.238,203.660,216.414,135.903,153.782,161.180,168.289,209.217
CE,Guaraciaba do Norte,Nordeste,359.802,450.310,479.711,558.824,636.603,279.721,319.552,325.966,359.802,450.310
CE,Guaramiranga,Nordeste,55.089,61.763,60.452,75.218,72.785,44.774,58.574,50.563,55.089,61.763
CE,Hidrolândia,Nordeste,135.880,143.185,147.647,153.196,168.263,101.944,114.904,124.095,135.880,143.185
CE,Horizonte,Nordeste,1.456.369,1.597.151,1.700.086,1.702.284,1.718.319,1.195.454,1.405.696,1.287.176,1.456.369,1.597.151
CE,Ibaretama,Nordeste,82.170,95.306,95.630,108.664,124.136,57.737,71.207,75.499,82.170,95.306
CE,Ibiapina,Nordeste,191.686,233.072,284.155,312.411,336.447,172.037,163.510,162.278,191.686,233.072
CE,Ibicuitinga,Nordeste,81.251,92.929,89.085,101.006,112.310,60.583,76.100,83.077,81.251,92.929
CE,Icapuí,Nordeste,245.693,278.155,340.166,357.989,377.216,220.357,248.389,228.665,245.693,278.155
CE,Icó,Nordeste,538.447,559.456,564.194,613.304,679.891,416.179,493.236,562.942,538.447,559.456
CE,Iguatu,Nordeste,1.422.458,1.502.169,1.617.877,1.707.581,1.752.419,1.180.314,1.448.551,1.360.229,1.422.458,1.502.169
CE,Independência,Nordeste,209.824,230.528,241.494,248.133,297.505,159.655,188.708,195.207,209.824,230.528
CE,Ipaporanga,Nordeste,73.841,78.959,77.930,87.936,96.000,50.505,69.382,63.780,73.841,78.959
CE,Ipaumirim,Nordeste,91.934,102.851,114.142,124.285,133.876,67.346,79.035,82.031,91.934,102.851
CE,Ipu,Nordeste,335.395,378.323,399.448,446.058,469.799,261.073,287.923,315.015,335.395,378.323
CE,Ipueiras,Nordeste,219.442,248.518,254.862,279.669,310.329,187.840,201.862,210.201,219.442,248.518
CE,Iracema,Nordeste,125.043,141.423,142.716,149.419,175.352,91.526,116.766,119.625,125.043,141.423
CE,Irauçuba,Nordeste,160.347,168.328,166.022,188.519,191.993,124.748,142.973,148.674,160.347,168.328
CE,Itaitinga,Nordeste,570.233,663.650,700.656,722.999,894.152,352.105,435.972,575.677,570.233,663.650
CE,Itaiçaba,Nordeste,57.201,69.654,65.923,69.563,76.507,43.681,50.873,57.522,57.201,69.654
CE,Itapipoca,Nordeste,1.329.820,1.560.337,1.649.739,1.678.108,1.593.931,1.002.563,1.197.646,1.191.433,1.329.820,1.560.337
CE,Itapiúna,Nordeste,123.077,135.105,134.424,145.819,163.015,90.332,104.732,112.505,123.077,135.105
CE,Itarema,Nordeste,433.558,770.373,745.519,615.078,696.490,353.145,379.133,396.508,433.558,770.373
CE,Itatira,Nordeste,112.348,130.468,125.100,136.853,159.467,92.720,107.405,114.214,112.348,130.468
CE,Jaguaretama,Nordeste,141.990,149.931,156.217,170.403,205.185,107.965,129.820,136.631,141.990,149.931
CE,Jaguaribara,Nordeste,123.111,130.346,133.295,126.446,141.672,121.204,140.557,140.831,123.111,130.346
CE,Jaguaribe,Nordeste,451.543,511.615,590.674,510.275,556.075,347.615,419.278,485.151,451.543,511.615
CE,Jaguaruana,Nordeste,364.368,404.008,404.200,477.737,479.273,292.202,354.774,396.821,364.368,404.008
CE,Jardim,Nordeste,177.567,194.304,210.872,230.862,260.310,146.767,178.308,174.486,177.567,194.304
CE,Jati,Nordeste,79.408,90.501,94.140,112.635,118.180,41.041,66.419,75.985,79.408,90.501
CE,Jijoca de Jericoacoara,Nordeste,268.007,310.187,383.001,493.501,425.671,138.753,185.465,216.640,268.007,310.187
CE,Juazeiro do Norte,Nordeste,4.183.987,4.428.414,4.815.935,4.868.984,4.794.444,3.232.446,3.819.082,3.921.616,4.183.987,4.428.414
CE,Jucás,Nordeste,176.488,187.388,225.459,244.408,275.623,140.205,176.396,172.725,176.488,187.388
CE,Lavras da Mangabeira,Nordeste,219.964,249.151,260.743,272.567,285.494,157.668,190.143,232.094,219.964,249.151
CE,Limoeiro do Norte,Nordeste,924.249,916.986,949.609,1.046.182,1.222.652,782.694,809.847,817.926,924.249,916.986
CE,Madalena,Nordeste,127.340,139.510,131.492,141.443,161.208,90.255,113.448,126.213,127.340,139.510
CE,Maracanaú,Nordeste,8.100.726,8.540.212,10.330.813,9.746.884,9.893.418,6.291.122,7.029.386,7.896.114,8.100.726,8.540.212
CE,Maranguape,Nordeste,1.259.097,1.368.102,1.495.052,1.534.351,1.500.486,944.514,1.059.587,1.140.316,1.259.097,1.368.102
CE,Marco,Nordeste,272.481,312.089,321.070,333.499,342.070,207.680,248.602,261.287,272.481,312.089
CE,Martinópole,Nordeste,70.372,77.394,77.764,80.276,89.010,49.960,56.520,62.843,70.372,77.394
CE,Massapê,Nordeste,227.628,255.896,278.607,295.095,320.251,165.867,196.023,207.039,227.628,255.896
CE,Mauriti,Nordeste,336.676,371.102,411.896,420.912,472.620,251.363,316.347,316.619,336.676,371.102
CE,Meruoca,Nordeste,88.144,96.490,102.225,110.791,120.035,66.688,72.441,79.926,88.144,96.490
CE,Milhã,Nordeste,111.637,126.516,131.295,140.528,168.499,75.322,90.979,90.187,111.637,126.516
CE,Miraíma,Nordeste,77.371,86.790,86.346,91.734,101.280,58.155,67.366,73.043,77.371,86.790
CE,Missão Velha,Nordeste,330.808,616.402,490.944,471.495,459.612,204.972,297.139,502.539,330.808,616.402
CE,Mombaça,Nordeste,306.144,318.434,332.608,342.724,412.196,205.153,243.906,258.940,306.144,318.434
CE,Monsenhor Tabosa,Nordeste,121.232,126.566,130.693,141.197,148.143,83.661,100.418,106.164,121.232,126.566
CE,Morada Nova,Nordeste,753.413,842.433,962.455,1.009.530,1.168.606,629.723,639.399,692.613,753.413,842.433
CE,Moraújo,Nordeste,60.819,62.690,63.118,68.677,71.996,40.079,67.799,73.751,60.819,62.690
CE,Morrinhos,Nordeste,134.692,147.899,140.940,162.042,173.201,93.610,113.073,125.801,134.692,147.899
CE,Mucambo,Nordeste,93.881,96.768,101.369,107.417,116.473,68.813,77.239,83.003,93.881,96.768
CE,Mulungu,Nordeste,84.996,125.254,118.694,106.654,123.469,70.613,77.877,87.881,84.996,125.254
CE,Nova Olinda,Nordeste,117.841,141.025,134.092,145.556,159.246,96.906,121.364,123.904,117.841,141.025
CE,Nova Russas,Nordeste,261.717,272.470,275.667,299.307,309.710,197.935,235.284,247.084,261.717,272.470
CE,Novo Oriente,Nordeste,176.828,212.351,204.976,240.486,255.795,136.549,170.447,174.654,176.828,212.351
CE,Ocara,Nordeste,150.231,172.265,180.596,199.013,230.241,104.261,136.287,140.712,150.231,172.265
CE,Orós,Nordeste,191.487,181.332,175.539,184.955,199.232,144.142,171.995,170.348,191.487,181.332
CE,Pacajus,Nordeste,1.001.708,1.064.432,1.139.915,1.147.751,1.178.386,778.970,929.253,940.023,1.001.708,1.064.432
CE,Pacatuba,Nordeste,949.993,1.035.916,1.162.125,1.024.547,1.104.197,802.513,972.488,939.811,949.993,1.035.916
CE,Pacoti,Nordeste,124.959,165.597,109.295,126.746,136.461,91.982,114.451,99.316,124.959,165.597
CE,Pacujá,Nordeste,43.465,47.602,48.002,51.024,55.101,32.712,37.116,40.051,43.465,47.602
CE,Palhano,Nordeste,63.795,76.962,78.774,89.570,93.035,52.839,63.154,62.302,63.795,76.962
CE,Palmácia,Nordeste,83.520,100.907,93.836,93.879,117.257,58.579,89.085,82.823,83.520,100.907
CE,Paracuru,Nordeste,415.286,475.887,488.941,505.684,516.611,370.570,425.149,405.883,415.286,475.887
CE,Paraipaba,Nordeste,411.002,357.111,398.908,439.699,486.826,265.461,329.698,355.526,411.002,357.111
CE,Parambu,Nordeste,206.119,204.761,217.507,240.079,262.157,149.030,175.492,198.473,206.119,204.761
CE,Paramoti,Nordeste,78.644,95.832,96.409,107.547,110.459,72.581,66.194,74.645,78.644,95.832
CE,Pedra Branca,Nordeste,266.683,281.948,300.170,332.992,375.743,204.011,234.580,249.474,266.683,281.948
CE,Penaforte,Nordeste,89.183,107.363,213.846,112.795,116.255,65.997,83.520,85.837,89.183,107.363
CE,Pentecoste,Nordeste,367.405,405.039,412.142,494.670,485.051,350.736,314.391,335.342,367.405,405.039
CE,Pereiro,Nordeste,212.943,315.992,313.125,371.999,411.785,83.447,99.647,153.921,212.943,315.992
CE,Pindoretama,Nordeste,208.294,221.102,242.222,245.401,253.163,135.303,168.287,184.212,208.294,221.102
CE,Piquet Carneiro,Nordeste,116.483,122.367,125.334,135.196,151.521,80.284,97.901,105.633,116.483,122.367
CE,Pires Ferreira,Nordeste,49.087,57.106,59.052,66.430,79.333,42.663,45.775,44.278,49.087,57.106
CE,Poranga,Nordeste,69.879,77.866,78.795,89.198,97.302,54.130,62.989,66.631,69.879,77.866
CE,Porteiras,Nordeste,124.356,136.554,152.389,157.288,167.375,81.974,96.956,106.836,124.356,136.554
CE,Potengi,Nordeste,75.663,94.830,90.208,85.166,103.882,66.036,87.152,80.740,75.663,94.830
CE,Potiretama,Nordeste,49.556,53.937,57.477,64.353,86.445,32.100,39.980,43.412,49.556,53.937
CE,Quiterianópolis,Nordeste,141.227,166.934,151.808,162.593,171.093,101.601,139.967,127.407,141.227,166.934
CE,Quixadá,Nordeste,971.818,937.401,1.043.640,1.005.884,1.057.508,733.060,821.399,894.136,971.818,937.401
CE,Quixelô,Nordeste,120.304,127.331,121.805,142.566,169.266,90.249,108.577,107.327,120.304,127.331
CE,Quixeramobim,Nordeste,871.205,1.037.971,1.072.295,1.229.512,1.183.703,603.448,712.913,746.318,871.205,1.037.971
CE,Quixeré,Nordeste,321.960,382.897,426.547,400.970,458.224,490.581,496.721,387.109,321.960,382.897
CE,Redenção,Nordeste,243.968,335.447,458.455,342.557,385.206,202.153,238.894,268.426,243.968,335.447
CE,Reriutaba,Nordeste,146.836,190.648,193.940,176.270,178.464,120.055,133.607,140.349,146.836,190.648
CE,Russas,Nordeste,916.892,1.129.464,1.107.206,1.100.469,1.061.071,777.481,886.849,904.223,916.892,1.129.464
CE,Saboeiro,Nordeste,106.260,129.449,129.631,128.686,150.823,71.996,85.658,88.688,106.260,129.449
CE,Salitre,Nordeste,106.349,118.073,110.770,127.158,146.833,92.767,116.297,99.370,106.349,118.073
CE,Santa Quitéria,Nordeste,397.700,444.169,446.749,502.513,532.018,298.641,352.190,373.312,397.700,444.169
CE,Santana do Acaraú,Nordeste,194.406,213.896,221.785,229.989,257.454,150.334,177.993,184.460,194.406,213.896
CE,Santana do Cariri,Nordeste,106.561,132.741,123.888,134.270,149.440,93.678,120.441,108.196,106.561,132.741
CE,Senador Pompeu,Nordeste,290.674,315.027,308.065,315.172,314.795,214.365,244.764,253.455,290.674,315.027
CE,Senador Sá,Nordeste,42.738,49.705,53.775,52.134,59.092,33.356,39.502,40.665,42.738,49.705
CE,Sobral,Nordeste,4.143.824,4.456.661,4.759.755,4.585.451,4.497.227,3.419.143,3.830.449,3.974.674,4.143.824,4.456.661
CE,Solonópole,Nordeste,163.669,183.440,195.287,219.003,237.857,102.405,118.262,135.730,163.669,183.440
CE,São Benedito,Nordeste,429.676,475.176,510.877,543.693,595.448,347.902,380.826,379.048,429.676,475.176
CE,São Gonçalo do Amarante,Nordeste,2.361.426,3.083.998,4.219.743,3.759.946,4.079.248,822.595,1.444.778,1.853.784,2.361.426,3.083.998
CE,São João do Jaguaribe,Nordeste,96.517,94.531,91.304,94.531,103.342,72.701,74.634,82.085,96.517,94.531
CE,São Luís do Curu,Nordeste,94.690,96.095,105.835,110.167,116.904,74.820,87.265,90.846,94.690,96.095
CE,Tabuleiro do Norte,Nordeste,282.813,330.487,320.805,368.226,380.369,232.017,267.727,267.022,282.813,330.487
CE,Tamboril,Nordeste,193.640,201.168,211.770,239.874,261.315,126.912,156.018,164.216,193.640,201.168
CE,Tarrafas,Nordeste,53.357,71.509,62.074,68.769,89.211,48.193,60.885,55.215,53.357,71.509
CE,Tauá,Nordeste,515.156,595.586,607.574,662.160,685.435,390.250,493.896,497.673,515.156,595.586
CE,Tejuçuoca,Nordeste,109.299,110.241,108.571,132.655,134.794,73.464,88.000,99.043,109.299,110.241
CE,Tianguá,Nordeste,1.047.061,1.248.162,1.308.985,1.465.463,1.617.767,681.314,844.070,867.501,1.047.061,1.248.162
CE,Trairi,Nordeste,644.612,659.097,837.504,784.583,832.830,511.212,601.091,578.552,644.612,659.097
CE,Tururu,Nordeste,95.533,101.257,106.299,115.947,122.088,67.906,84.225,90.784,95.533,101.257
CE,Ubajara,Nordeste,399.742,509.131,581.648,580.795,627.477,277.485,305.766,336.480,399.742,509.131
CE,Umari,Nordeste,46.383,49.084,53.744,56.713,64.510,36.236,41.272,42.930,46.383,49.084
CE,Umirim,Nordeste,122.765,138.782,155.332,158.100,159.839,88.297,101.983,109.338,122.765,138.782
CE,Uruburetama,Nordeste,382.943,453.854,360.013,295.526,272.191,229.445,267.728,284.403,382.943,453.854
CE,Uruoca,Nordeste,112.883,148.516,172.187,177.338,193.060,66.012,94.155,116.878,112.883,148.516
CE,Varjota,Nordeste,226.886,253.742,269.539,335.906,358.164,132.942,199.368,151.347,226.886,253.742
CE,Viçosa do Ceará,Nordeste,377.603,413.429,439.427,482.265,507.425,291.079,338.870,331.088,377.603,413.429
CE,Várzea Alegre,Nordeste,331.370,347.549,374.829,397.882,433.965,221.877,276.656,281.080,331.370,347.549
DF,Brasília,Centro-Oeste,235.540.045,244.722.249,254.817.205,273.613.711,265.847.334,175.906.726,197.432.059,215.612.863,235.540.045,244.722.249
ES,Afonso Cláudio,Sudeste,472.430,440.152,437.986,448.609,498.896,345.571,375.826,393.452,472.430,440.152
ES,Alegre,Sudeste,488.471,484.465,468.543,483.634,504.636,430.332,464.737,431.763,488.471,484.465
ES,Alfredo Chaves,Sudeste,349.918,340.072,325.905,357.763,370.237,286.364,313.747,296.499,349.918,340.072
ES,Alto Rio Novo,Sudeste,85.412,92.149,83.399,90.121,97.264,68.889,75.112,80.924,85.412,92.149
ES,Anchieta,Sudeste,713.392,804.793,917.760,1.010.392,1.032.718,4.087.004,4.641.771,2.715.010,713.392,804.793
ES,Apiacá,Sudeste,93.234,95.607,105.363,97.675,104.180,69.642,72.855,80.362,93.234,95.607
ES,Aracruz,Sudeste,4.609.679,5.202.206,5.394.417,5.211.274,4.480.770,5.212.951,4.991.882,5.315.366,4.609.679,5.202.206
ES,Baixo Guandu,Sudeste,656.942,616.782,704.863,659.948,861.495,498.660,621.548,602.057,656.942,616.782
ES,Barra de São Francisco,Sudeste,845.556,783.726,842.101,808.889,1.006.164,696.577,762.219,828.118,845.556,783.726
ES,Boa Esperança,Sudeste,219.879,255.900,211.500,237.641,230.086,193.169,198.087,236.005,219.879,255.900
ES,Bom Jesus do Norte,Sudeste,133.927,142.977,180.680,161.196,181.094,105.093,113.868,122.523,133.927,142.977
ES,Brejetuba,Sudeste,259.539,209.566,232.283,185.360,261.247,182.367,196.678,197.555,259.539,209.566
ES,Cachoeiro de Itapemirim,Sudeste,4.822.906,4.757.488,4.837.080,4.920.036,5.314.337,4.239.610,4.944.394,4.795.239,4.822.906,4.757.488
ES,Cariacica,Sudeste,7.400.654,8.002.899,9.404.337,9.962.712,10.225.382,6.902.214,8.525.655,8.093.571,7.400.654,8.002.899
ES,Castelo,Sudeste,887.942,863.784,877.985,912.235,1.097.925,631.550,664.951,785.252,887.942,863.784
ES,Colatina,Sudeste,3.243.610,3.333.083,3.476.469,3.566.767,3.819.219,2.527.055,2.990.560,3.189.665,3.243.610,3.333.083
ES,Conceição da Barra,Sudeste,420.133,424.527,420.222,495.750,511.631,425.608,404.856,601.922,420.133,424.527
ES,Conceição do Castelo,Sudeste,204.839,198.231,196.052,204.069,241.206,162.367,175.877,186.179,204.839,198.231
ES,Divino de São Lourenço,Sudeste,66.222,67.244,67.761,60.656,68.906,47.749,49.265,53.943,66.222,67.244
ES,Domingos Martins,Sudeste,685.780,706.255,699.721,785.041,842.386,600.641,620.549,619.426,685.780,706.255
ES,Dores do Rio Preto,Sudeste,127.335,127.312,133.149,136.768,165.841,94.730,94.375,117.020,127.335,127.312
ES,Ecoporanga,Sudeste,344.418,303.762,302.280,302.721,361.690,336.635,358.674,325.242,344.418,303.762
ES,Fundão,Sudeste,367.802,421.892,447.409,404.435,402.656,463.419,455.320,433.492,367.802,421.892
ES,Governador Lindenberg,Sudeste,189.250,179.070,270.220,188.584,250.529,146.946,170.313,183.127,189.250,179.070
ES,Guarapari,Sudeste,2.080.766,2.161.064,2.159.993,2.368.730,2.315.194,1.805.131,1.901.652,2.045.120,2.080.766,2.161.064
ES,Guaçuí,Sudeste,567.641,525.457,539.561,518.674,560.717,376.769,445.931,503.807,567.641,525.457
ES,Ibatiba,Sudeste,329.772,318.253,332.513,315.458,376.593,239.629,237.556,275.288,329.772,318.253
ES,Ibiraçu,Sudeste,232.683,242.639,242.455,287.623,271.346,194.447,274.405,234.276,232.683,242.639
ES,Ibitirama,Sudeste,154.690,146.380,118.111,112.082,156.319,88.921,98.459,110.672,154.690,146.380
ES,Iconha,Sudeste,288.700,332.003,317.441,322.834,305.544,255.245,265.044,279.446,288.700,332.003
ES,Irupi,Sudeste,233.130,193.602,211.790,171.712,256.667,148.700,147.972,166.706,233.130,193.602
ES,Itaguaçu,Sudeste,246.058,251.555,240.929,260.155,276.313,188.407,197.676,219.063,246.058,251.555
ES,Itapemirim,Sudeste,1.985.247,3.130.547,5.683.683,4.832.436,3.244.133,6.346.650,7.275.172,4.666.049,1.985.247,3.130.547
ES,Itarana,Sudeste,204.689,211.073,221.010,203.113,216.568,166.987,184.387,195.721,204.689,211.073
ES,Iúna,Sudeste,430.458,411.720,437.281,422.936,531.478,320.146,337.479,373.256,430.458,411.720
ES,Jaguaré,Sudeste,490.816,460.373,589.978,647.212,651.010,700.924,626.715,572.573,490.816,460.373
ES,Jerônimo Monteiro,Sudeste,134.627,141.196,136.630,141.256,149.303,113.689,114.320,124.339,134.627,141.196
